customer_id,signup_date,age,gender,city,state,region,subscription_type,acquisition_channel
C00298,2025-01-04 10:43:54,32.0,Female,Kolkata,West Bengal,East,Free,Social Media
C00299,2025-05-08 12:11:42,32.0,Female,Lucknow,Uttar Pradesh,North,Free,Email
C00300,2025-07-19 12:19:49,27.0,Male,Kolkata,West Bengal,East,Free,Organic
C00301,2025-06-27 06:36:51,45.0,Male,Bhubaneswar,Odisha,East,Basic,Email
C00302,2025-06-04 05:03:36,53.0,Male,Lucknow,Uttar Pradesh,North,Free,Paid Ads
C00303,2025-11-04 11:06:48,34.0,Female,Lucknow,Uttar Pradesh,North,Basic,Organic
C00304,2025-04-07 14:40:34,53.0,Male,Jaipur,Rajasthan,North,Basic,Email
C00305,2025-11-21 23:07:34,39.0,Other,Jaipur,Rajasthan,North,Basic,Organic
C00306,2025-01-19 18:22:28,40.0,Male,Bengaluru,Karnataka,South,Premium,Social Media
C00307,2025-10-25 07:51:23,46.0,Female,Jaipur,Rajasthan,North,Free,Social Media
C00308,2025-09-17 05:24:24,39.0,Male,Ahmedabad,Gujarat,West,Premium,Paid Ads
C00309,2025-07-08 03:52:33,28.0,Male,Bengaluru,Karnataka,South,Free,Referral
C00310,2025-11-17 00:20:18,53.0,Male,Pune,Maharashtra,West,Free,Referral
C00311,2025-01-01 20:45:45,46.0,Female,Mumbai,Maharashtra,West,Free,Organic
C00312,2025-03-05 11:22:28,59.0,Male,Kolkata,West Bengal,East,Basic,Social Media
C00313,2025-11-30 04:07:07,49.0,Male,Kolkata,West Bengal,East,Free,Email
C00314,2025-08-21 15:11:43,31.0,Female,Bengaluru,Karnataka,South,Basic,Paid Ads
C00315,2025-08-03 16:43:48,35.0,Male,Chennai,Tamil Nadu,South,Free,Email
C00316,2025-01-25 09:47:53,55.0,Male,Lucknow,Uttar Pradesh,North,Premium,Paid Ads
C00317,2025-05-19 01:55:39,54.0,Female,Ahmedabad,Gujarat,West,Basic,Paid Ads
C00318,2025-03-16 01:52:14,51.0,Female,Bhubaneswar,Odisha,East,Basic,Referral
C00319,2025-01-31 19:07:57,40.0,Female,Guwahati,Assam,East,Premium,Organic
C00320,2025-05-28 08:56:13,49.0,Male,Mumbai,Maharashtra,West,Basic,Email
C00321,2025-06-16 04:09:48,20.0,Male,Delhi,Delhi,North,Free,Social Media
C00322,2025-03-26 21:28:47,60.0,Male,Delhi,Delhi,North,Free,Social Media
C00323,2025-02-04 07:10:21,39.0,Female,Jaipur,Rajasthan,North,Basic,Referral
C00324,2025-11-07 14:41:43,40.0,Female,Mumbai,Maharashtra,West,Free,Email
C00325,2025-04-07 15:46:15,21.0,Other,Bengaluru,Karnataka,South,Free,Referral
C00326,2025-02-17 18:38:21,30.0,Male,Jaipur,Rajasthan,North,Free,Paid Ads
C00327,2025-06-07 02:24:16,49.0,Female,Delhi,Delhi,North,Basic,Email
C00328,2025-11-16 18:13:54,46.0,Male,Delhi,Delhi,North,Free,Paid Ads
C00329,2025-03-06 13:04:00,57.0,Male,Ahmedabad,Gujarat,West,Free,Paid Ads
C00330,2025-03-16 10:05:36,57.0,Female,Pune,Maharashtra,West,Free,Organic
C00331,2025-03-01 05:06:01,27.0,Male,Mumbai,Maharashtra,West,Basic,Email
C00332,2025-06-24 09:18:15,30.0,Male,Delhi,Delhi,North,Basic,Organic
C00333,2025-03-24 03:34:08,34.0,Male,Kolkata,West Bengal,East,Basic,Organic
C00334,2025-07-08 07:38:00,55.0,Female,Kolkata,West Bengal,East,Free,Organic
C00335,2025-06-04 06:13:21,19.0,Male,Guwahati,Assam,East,Premium,Paid Ads
C00336,2025-03-27 17:23:25,34.0,Male,Guwahati,Assam,East,Free,Organic
C00337,2025-03-31 20:28:22,43.0,Other,Hyderabad,Telangana,South,Basic,Social Media
C00338,2025-01-03 05:34:48,55.0,Male,Lucknow,Uttar Pradesh,North,Premium,Paid Ads
C00339,2025-02-09 18:05:38,54.0,Male,Pune,Maharashtra,West,Premium,Social Media
C00340,2025-06-04 17:58:56,22.0,Female,Kolkata,West Bengal,East,Basic,Organic
C00341,2025-10-04 09:00:00,42.0,Female,Ahmedabad,Gujarat,West,Premium,Organic
C00342,2025-11-29 22:17:30,26.0,Male,Mumbai,Maharashtra,West,Basic,Social Media
C00343,2025-08-10 03:50:54,45.0,Female,Bhubaneswar,Odisha,East,Free,Paid Ads
C00344,2025-06-18 00:23:37,39.0,Male,Mumbai,Maharashtra,West,Free,Organic
C00345,2025-02-07 00:29:26,46.0,Female,Mumbai,Maharashtra,West,Basic,Email
C00346,2025-07-11 11:41:12,52.0,Male,Lucknow,Uttar Pradesh,North,Basic,Organic
C00347,2025-09-17 06:28:52,37.0,Male,Lucknow,Uttar Pradesh,North,Free,Organic
C00348,2025-05-26 14:33:35,22.0,Male,Bhubaneswar,Odisha,East,Premium,Paid Ads
C00349,2025-07-17 10:02:05,56.0,Female,Mumbai,Maharashtra,West,Free,Organic
C00350,2025-03-27 09:53:37,49.0,Female,Lucknow,Uttar Pradesh,North,Free,Organic
C00351,2025-04-19 02:42:25,56.0,Female,Ahmedabad,Gujarat,West,Free,Social Media
C00352,2025-07-06 11:39:03,27.0,Female,Hyderabad,Telangana,South,Premium,Organic
C00353,2025-06-29 03:36:30,57.0,Male,Jaipur,Rajasthan,North,Premium,Organic
C00354,2025-01-27 03:38:24,34.0,Male,Kolkata,West Bengal,East,Basic,Social Media
C00355,2025-04-02 13:29:27,54.0,Female,Guwahati,Assam,East,Premium,Paid Ads
C00356,2025-02-02 08:54:50,,Female,Delhi,Delhi,North,Basic,Organic
C00357,2025-10-30 02:47:21,26.0,Other,Bhubaneswar,Odisha,East,Premium,Referral
C00358,2025-01-11 14:54:18,49.0,Male,Delhi,Delhi,North,Free,Organic
C00359,2025-11-10 14:50:30,40.0,Male,Hyderabad,Telangana,South,Basic,Paid Ads
C00360,2025-05-19 09:01:26,,Male,Delhi,Delhi,North,Free,Referral
C00361,2025-05-11 11:07:00,30.0,Male,Mumbai,Maharashtra,West,Premium,Email
C00362,2025-05-21 19:37:54,35.0,Male,Jaipur,Rajasthan,North,Premium,Paid Ads
C00363,2025-11-08 01:34:14,26.0,Male,Pune,Maharashtra,West,Basic,Social Media
C00364,2025-05-29 18:43:50,59.0,Female,Delhi,Delhi,North,Free,Organic
C00365,2025-05-14 21:45:19,22.0,Male,Bengaluru,Karnataka,South,Free,Paid Ads
C00366,2025-08-03 11:11:39,60.0,Male,Mumbai,Maharashtra,West,Free,Organic
C00367,2025-01-16 22:35:26,39.0,Female,Chennai,Tamil Nadu,South,Free,Paid Ads
C00368,2025-05-04 02:17:50,49.0,Male,Chennai,Tamil Nadu,South,Basic,Paid Ads
C00369,2025-03-15 11:30:50,19.0,Female,Kolkata,West Bengal,East,Free,Email
C00370,2025-11-05 12:12:49,38.0,Male,Bhubaneswar,Odisha,East,Premium,Email
C00371,2025-09-25 07:12:34,45.0,Female,Guwahati,Assam,East,Free,Referral
C00372,2025-11-20 07:37:22,41.0,Female,Bhubaneswar,Odisha,East,Premium,Organic
C00373,2025-07-24 12:53:39,41.0,Female,Bhubaneswar,Odisha,East,Basic,Referral
C00374,2025-10-08 14:45:47,31.0,Female,Jaipur,Rajasthan,North,Free,Social Media
C00375,2025-09-28 02:57:03,54.0,Male,Guwahati,Assam,East,Free,Organic
C00376,2025-05-26 12:34:01,44.0,Male,Ahmedabad,Gujarat,West,Premium,Paid Ads
C00377,2025-11-02 12:26:54,41.0,Female,Hyderabad,Telangana,South,Basic,Organic
C00378,2025-02-06 18:44:31,23.0,Female,Kolkata,West Bengal,East,Free,Organic
C00379,2025-08-08 20:45:20,43.0,Female,Bengaluru,Karnataka,South,Free,Organic
C00380,2025-07-30 00:39:10,32.0,Male,Ahmedabad,Gujarat,West,Basic,Email
C00381,2025-02-15 00:56:30,46.0,Female,Kolkata,West Bengal,East,Free,Organic
C00382,2025-07-23 13:39:23,53.0,Female,Delhi,Delhi,North,Free,Organic
C00383,2025-06-16 01:48:22,27.0,Female,Delhi,Delhi,North,Basic,Email
C00384,2025-09-25 03:21:14,45.0,Female,Hyderabad,Telangana,South,Basic,Paid Ads
C00385,2025-03-21 05:02:11,26.0,Other,Jaipur,Rajasthan,North,Free,Social Media
C00386,2025-06-21 20:07:56,,Male,Hyderabad,Telangana,South,Premium,Paid Ads
C00387,2025-09-09 15:44:42,27.0,Male,Ahmedabad,Gujarat,West,Basic,Paid Ads
C00388,2025-11-25 13:40:00,21.0,Female,Kolkata,West Bengal,East,Premium,Organic
C00389,2025-01-18 16:21:22,21.0,Male,Delhi,Delhi,North,Free,Paid Ads
C00390,2025-09-27 23:29:08,,Female,Chennai,Tamil Nadu,South,Free,Referral
C00391,2025-04-27 23:16:11,43.0,Male,Chennai,Tamil Nadu,South,Free,Paid Ads
C00392,2025-07-16 20:25:37,57.0,Male,Pune,Maharashtra,West,Free,Paid Ads
C00393,2025-10-21 21:06:30,33.0,Male,Pune,Maharashtra,West,Premium,Social Media
C00394,2025-10-01 15:47:09,25.0,Male,Hyderabad,Telangana,South,Premium,Paid Ads
C00395,2025-08-20 01:22:33,45.0,Male,Pune,Maharashtra,West,Basic,Referral
C00396,2025-07-17 04:05:45,33.0,Male,Hyderabad,Telangana,South,Basic,Organic
C00397,2025-02-22 16:01:10,55.0,Female,Bengaluru,Karnataka,South,Basic,Social Media
C00398,2025-06-25 09:25:15,18.0,Female,Pune,Maharashtra,West,Basic,Paid Ads
C00399,2025-09-26 06:59:21,36.0,Female,Delhi,Delhi,North,Free,Paid Ads
C00400,2025-04-09 07:52:36,34.0,Female,Delhi,Delhi,North,Basic,Paid Ads
C00401,2025-10-25 13:16:14,45.0,Male,Guwahati,Assam,East,Basic,Email
C00402,2025-04-07 10:57:25,29.0,Female,Chennai,Tamil Nadu,South,Free,Email
C00403,2025-07-10 23:32:32,23.0,Female,Ahmedabad,Gujarat,West,Free,Organic
C00404,2025-02-19 13:53:23,24.0,Male,Bengaluru,Karnataka,South,Free,Social Media
C00405,2025-04-05 12:03:31,25.0,Female,Pune,Maharashtra,West,Basic,Organic
C00406,2025-10-05 08:20:58,20.0,Male,Bengaluru,Karnataka,South,Free,Organic
C00407,2025-11-11 08:42:47,38.0,Female,Mumbai,Maharashtra,West,Basic,Social Media
C00408,2025-11-09 05:06:54,25.0,Male,Bhubaneswar,Odisha,East,Free,Organic
C00409,2025-09-04 17:05:37,45.0,Male,Chennai,Tamil Nadu,South,Free,Organic
C00410,2025-05-14 06:22:40,47.0,Male,Bhubaneswar,Odisha,East,Basic,Referral
C00411,2025-04-14 00:50:30,49.0,Male,Ahmedabad,Gujarat,West,Basic,Social Media
C00412,2025-10-11 02:06:29,28.0,Female,Hyderabad,Telangana,South,Free,Organic
C00413,2025-06-14 10:49:24,37.0,Other,Bengaluru,Karnataka,South,Premium,Organic
C00414,2025-06-09 18:44:43,33.0,Male,Jaipur,Rajasthan,North,Free,Organic
C00415,2025-10-27 04:57:48,42.0,Male,Delhi,Delhi,North,Premium,Organic
C00416,2025-08-02 09:40:44,26.0,Male,Mumbai,Maharashtra,West,Basic,Organic
C00417,2025-01-06 07:00:12,56.0,Female,Mumbai,Maharashtra,West,Free,Email
C00418,2025-02-10 05:01:59,57.0,Male,Mumbai,Maharashtra,West,Basic,Organic
C00419,2025-01-04 04:37:30,57.0,Female,Delhi,Delhi,North,Free,Referral
C00420,2025-07-07 16:17:50,20.0,Female,Jaipur,Rajasthan,North,Free,Email
C00421,2025-04-14 06:50:20,33.0,Female,Hyderabad,Telangana,South,Free,Referral
C00422,2025-08-01 03:46:25,29.0,Female,Chennai,Tamil Nadu,South,Free,Organic
C00423,2025-03-21 01:41:05,32.0,Female,Bhubaneswar,Odisha,East,Basic,Referral
C00424,2025-05-07 05:00:08,21.0,Female,Pune,Maharashtra,West,Premium,Email
C00425,2025-09-23 08:11:28,40.0,Female,Guwahati,Assam,East,Premium,Paid Ads
C00426,2025-10-01 06:32:53,44.0,Female,Lucknow,Uttar Pradesh,North,Free,Paid Ads
C00427,2025-02-13 16:32:44,56.0,Female,Ahmedabad,Gujarat,West,Basic,Organic
C00428,2025-06-30 06:31:24,60.0,Female,Chennai,Tamil Nadu,South,Free,Paid Ads
C00429,2025-04-28 13:36:34,54.0,Female,Ahmedabad,Gujarat,West,Basic,Organic
C00430,2025-04-07 08:54:52,30.0,Female,Kolkata,West Bengal,East,Premium,Social Media
C00431,2025-01-19 15:59:51,60.0,Female,Guwahati,Assam,East,Free,Referral
C00432,2025-11-30 01:05:10,54.0,Male,Chennai,Tamil Nadu,South,Premium,Paid Ads
C00433,2025-02-04 14:12:12,57.0,Male,Jaipur,Rajasthan,North,Premium,Social Media
C00434,2025-01-28 10:36:19,38.0,Female,Kolkata,West Bengal,East,Basic,Organic
C00435,2025-01-26 16:43:03,46.0,Male,Guwahati,Assam,East,Basic,Social Media
C00436,2025-08-11 11:21:03,46.0,Male,Lucknow,Uttar Pradesh,North,Basic,Referral
C00437,2025-07-28 05:55:38,28.0,Male,Kolkata,West Bengal,East,Premium,Referral
C00438,2025-01-07 16:16:31,45.0,Female,Chennai,Tamil Nadu,South,Basic,Organic
C00439,2025-08-05 02:23:54,27.0,Female,Jaipur,Rajasthan,North,Free,Referral
C00440,2025-03-23 09:22:39,22.0,Male,Guwahati,Assam,East,Basic,Paid Ads
C00441,2025-04-18 04:30:17,42.0,Male,Guwahati,Assam,East,Free,Paid Ads
C00442,2025-07-10 15:18:34,50.0,Female,Hyderabad,Telangana,South,Premium,Paid Ads
C00443,2025-02-14 02:56:45,34.0,Female,Ahmedabad,Gujarat,West,Premium,Organic
C00444,2025-09-22 00:09:53,50.0,Male,Ahmedabad,Gujarat,West,Basic,Paid Ads
C00445,2025-08-07 07:38:39,42.0,Male,Chennai,Tamil Nadu,South,Basic,Paid Ads
C00446,2025-06-17 09:18:30,50.0,Female,Chennai,Tamil Nadu,South,Premium,Paid Ads
C00447,2025-01-10 23:15:16,26.0,Female,Chennai,Tamil Nadu,South,Free,Referral
C00448,2025-08-14 06:15:43,44.0,Female,Jaipur,Rajasthan,North,Basic,Organic
C00449,2025-03-22 23:04:42,42.0,Female,Mumbai,Maharashtra,West,Free,Organic
C00450,2025-04-23 21:41:09,21.0,Female,Bhubaneswar,Odisha,East,Basic,Paid Ads
C00451,2025-06-13 01:45:06,26.0,Male,Bengaluru,Karnataka,South,Free,Referral
C00452,2025-09-23 01:20:47,32.0,Male,Jaipur,Rajasthan,North,Basic,Referral
C00453,2025-10-07 05:25:30,33.0,Female,Ahmedabad,Gujarat,West,Free,Email
C00454,2025-11-25 11:59:37,,Female,Hyderabad,Telangana,South,Free,Social Media
C00455,2025-01-23 08:48:47,30.0,Female,Guwahati,Assam,East,Free,Organic
C00456,2025-06-08 17:36:09,31.0,Female,Mumbai,Maharashtra,West,Free,Referral
C00457,2025-01-02 20:49:21,39.0,Female,Bhubaneswar,Odisha,East,Free,Paid Ads
C00458,2025-05-25 16:50:51,38.0,Female,Pune,Maharashtra,West,Basic,Paid Ads
C00459,2025-02-06 04:35:19,26.0,Male,Kolkata,West Bengal,East,Basic,Email
C00460,2025-05-25 22:11:06,58.0,Male,Kolkata,West Bengal,East,Free,Paid Ads
C00461,2025-05-03 15:04:57,21.0,Female,Kolkata,West Bengal,East,Basic,Referral
C00462,2025-03-27 03:09:54,27.0,Male,Delhi,Delhi,North,Basic,Email
C00463,2025-03-20 09:11:22,52.0,Male,Delhi,Delhi,North,Free,Organic
C00464,2025-02-06 00:10:27,26.0,Female,Lucknow,Uttar Pradesh,North,Free,Organic
C00465,2025-08-10 15:31:35,33.0,Female,Chennai,Tamil Nadu,South,Basic,Paid Ads
C00466,2025-11-14 13:43:30,35.0,Male,Mumbai,Maharashtra,West,Free,Organic
C00467,2025-10-30 07:17:57,27.0,Female,Ahmedabad,Gujarat,West,Free,Organic
C00468,2025-08-16 06:28:17,38.0,Male,Bengaluru,Karnataka,South,Premium,Email
C00469,2025-01-17 17:29:06,32.0,Male,Guwahati,Assam,East,Basic,Email
C00470,2025-05-02 07:24:00,32.0,Female,Bengaluru,Karnataka,South,Free,Referral
C00471,2025-05-25 19:06:48,,Female,Bhubaneswar,Odisha,East,Basic,Social Media
C00472,2025-02-09 15:50:45,57.0,Male,Bengaluru,Karnataka,South,Premium,Organic
C00473,2025-02-23 22:46:54,59.0,Male,Kolkata,West Bengal,East,Premium,Referral
C00474,2025-02-17 19:09:42,58.0,Male,Chennai,Tamil Nadu,South,Free,Organic
C00475,2025-05-14 09:01:21,54.0,Other,Jaipur,Rajasthan,North,Free,Paid Ads
C00476,2025-01-03 01:16:07,37.0,Female,Bengaluru,Karnataka,South,Basic,Paid Ads
C00477,2025-01-08 22:28:11,51.0,Male,Bhubaneswar,Odisha,East,Free,Referral
C00478,2025-03-18 09:07:20,39.0,Male,Jaipur,Rajasthan,North,Premium,Organic
C00479,2025-09-06 00:40:13,35.0,Female,Hyderabad,Telangana,South,Free,Organic
C00480,2025-02-28 03:28:42,33.0,Female,Jaipur,Rajasthan,North,Free,Referral
C00481,2025-04-15 08:08:33,22.0,Female,Jaipur,Rajasthan,North,Premium,Referral
C00482,2025-01-29 15:37:56,18.0,Male,Delhi,Delhi,North,Free,Paid Ads
C00483,2025-11-12 06:41:40,36.0,Other,Mumbai,Maharashtra,West,Free,Organic
C00484,2025-05-14 16:39:34,27.0,Male,Lucknow,Uttar Pradesh,North,Basic,Email
C00485,2025-07-21 23:11:17,,Male,Delhi,Delhi,North,Free,Organic
C00486,2025-08-10 18:06:59,30.0,Male,Chennai,Tamil Nadu,South,Basic,Referral
C00487,2025-10-15 09:12:45,41.0,Female,Bhubaneswar,Odisha,East,Free,Organic
C00488,2025-10-15 17:46:09,40.0,Female,Pune,Maharashtra,West,Free,Referral
C00489,2025-05-12 15:41:10,40.0,Female,Bengaluru,Karnataka,South,Free,Referral
C00490,2025-05-10 14:05:31,28.0,Female,Chennai,Tamil Nadu,South,Basic,Social Media
C00491,2025-04-02 18:52:25,19.0,Male,Pune,Maharashtra,West,Free,Paid Ads
C00492,2025-03-21 02:04:48,23.0,Male,Lucknow,Uttar Pradesh,North,Free,Organic
C00493,2025-05-30 07:57:38,28.0,Female,Ahmedabad,Gujarat,West,Basic,Social Media
C00494,2025-01-23 09:31:34,32.0,Female,Guwahati,Assam,East,Premium,Paid Ads
C00495,2025-06-04 21:51:43,26.0,Female,Mumbai,Maharashtra,West,Basic,Social Media
C00496,2025-04-07 00:31:27,29.0,Male,Pune,Maharashtra,West,Free,Social Media
C00497,2025-02-03 21:17:28,53.0,Male,Jaipur,Rajasthan,North,Basic,Paid Ads
C00498,2025-04-05 09:45:32,45.0,Male,Bhubaneswar,Odisha,East,Basic,Email
C00499,2025-09-19 21:49:08,40.0,Female,Hyderabad,Telangana,South,Premium,Paid Ads
C00500,2025-04-07 00:45:42,44.0,Female,Chennai,Tamil Nadu,South,Premium,Referral
C00501,2025-09-14 12:51:58,41.0,Male,Jaipur,Rajasthan,North,Premium,Referral
C00502,2025-06-16 17:38:01,31.0,Male,Jaipur,Rajasthan,North,Basic,Paid Ads
C00503,2025-09-08 09:03:02,52.0,Male,Pune,Maharashtra,West,Free,Referral
C00504,2025-05-09 08:10:11,44.0,Male,Chennai,Tamil Nadu,South,Basic,Social Media
C00505,2025-05-30 22:40:20,38.0,Female,Delhi,Delhi,North,Basic,Referral
C00506,2025-07-01 05:48:33,30.0,Female,Bhubaneswar,Odisha,East,Premium,Paid Ads
C00507,2025-06-22 13:30:15,25.0,Female,Bengaluru,Karnataka,South,Premium,Referral
C00508,2025-02-09 17:25:31,51.0,Male,Chennai,Tamil Nadu,South,Basic,Organic
C00509,2025-03-24 13:51:10,59.0,Female,Bengaluru,Karnataka,South,Basic,Organic
C00510,2025-05-03 22:47:44,40.0,Female,Jaipur,Rajasthan,North,Free,Organic
C00511,2025-05-26 15:45:37,26.0,Male,Jaipur,Rajasthan,North,Basic,Paid Ads
C00512,2025-11-20 01:44:11,18.0,Female,Pune,Maharashtra,West,Free,Social Media
C00513,2025-07-19 14:58:42,53.0,Female,Chennai,Tamil Nadu,South,Premium,Referral
C00514,2025-06-25 00:23:01,33.0,Male,Hyderabad,Telangana,South,Premium,Email
C00515,2025-02-24 18:11:02,42.0,Female,Bhubaneswar,Odisha,East,Basic,Organic
C00516,2025-09-28 01:49:46,35.0,Female,Kolkata,West Bengal,East,Free,Social Media
C00517,2025-09-14 16:40:36,51.0,Female,Ahmedabad,Gujarat,West,Free,Paid Ads
C00518,2025-11-11 00:38:53,55.0,Male,Hyderabad,Telangana,South,Basic,Organic
C00519,2025-05-22 10:22:59,20.0,Male,Chennai,Tamil Nadu,South,Free,Social Media
C00520,2025-01-28 09:50:54,37.0,Male,Kolkata,West Bengal,East,Free,Organic
C00521,2025-10-23 14:56:14,36.0,Female,Delhi,Delhi,North,Premium,Organic
C00522,2025-10-04 04:51:50,30.0,Male,Ahmedabad,Gujarat,West,Free,Paid Ads
C00523,2025-06-11 04:16:34,34.0,Female,Bengaluru,Karnataka,South,Free,Social Media
C00524,2025-10-04 23:10:36,31.0,Female,Chennai,Tamil Nadu,South,Basic,Referral
C00525,2025-08-21 12:15:05,47.0,Male,Chennai,Tamil Nadu,South,Premium,Organic
C00526,2025-09-05 16:35:13,39.0,Female,Pune,Maharashtra,West,Premium,Organic
C00527,2025-10-12 07:10:35,60.0,Male,Pune,Maharashtra,West,Premium,Organic
C00528,2025-09-22 01:17:47,60.0,Male,Pune,Maharashtra,West,Basic,Organic
C00529,2025-05-17 19:37:59,46.0,Male,Guwahati,Assam,East,Free,Social Media
C00530,2025-09-28 11:00:43,19.0,Female,Chennai,Tamil Nadu,South,Premium,Email
C00531,2025-05-09 07:41:09,25.0,Female,Chennai,Tamil Nadu,South,Free,Email
C00532,2025-08-14 15:22:19,31.0,Male,Hyderabad,Telangana,South,Free,Social Media
C00533,2025-03-26 12:57:03,51.0,Female,Hyderabad,Telangana,South,Free,Email
C00534,2025-07-08 21:42:54,30.0,Female,Lucknow,Uttar Pradesh,North,Basic,Social Media
C00535,2025-08-22 00:50:26,27.0,Male,Bengaluru,Karnataka,South,Premium,Email
C00536,2025-03-24 21:22:58,25.0,Male,Bengaluru,Karnataka,South,Free,Social Media
C00537,2025-10-12 19:11:16,24.0,Male,Chennai,Tamil Nadu,South,Free,Paid Ads
C00538,2025-10-30 22:49:38,30.0,Female,Pune,Maharashtra,West,Premium,Paid Ads
C00539,2025-09-10 02:16:31,43.0,Female,Pune,Maharashtra,West,Free,Referral
C00540,2025-11-23 02:30:29,49.0,Male,Kolkata,West Bengal,East,Basic,Referral
C00541,2025-03-11 15:34:55,36.0,Male,Chennai,Tamil Nadu,South,Free,Referral
C00542,2025-10-30 09:50:57,32.0,Male,Jaipur,Rajasthan,North,Free,Referral
C00543,2025-07-02 13:15:24,19.0,Male,Kolkata,West Bengal,East,Free,Referral
C00544,2025-03-10 13:23:06,54.0,Female,Lucknow,Uttar Pradesh,North,Free,Organic
C00545,2025-02-13 00:10:35,36.0,Male,Delhi,Delhi,North,Basic,Organic
C00546,2025-02-07 08:54:50,50.0,Female,Pune,Maharashtra,West,Premium,Email
C00547,2025-10-03 12:57:44,56.0,Female,Kolkata,West Bengal,East,Free,Referral
C00548,2025-04-13 00:05:32,50.0,Male,Lucknow,Uttar Pradesh,North,Premium,Paid Ads
C00549,2025-05-07 01:33:50,18.0,Male,Lucknow,Uttar Pradesh,North,Basic,Social Media
C00550,2025-09-13 18:48:22,56.0,Male,Hyderabad,Telangana,South,Free,Organic
C00551,2025-05-24 20:22:37,45.0,Male,Lucknow,Uttar Pradesh,North,Basic,Paid Ads
C00552,2025-10-13 19:19:14,34.0,Female,Hyderabad,Telangana,South,Basic,Organic
C00553,2025-11-12 20:20:26,23.0,Female,Lucknow,Uttar Pradesh,North,Free,Social Media
C00554,2025-04-12 00:29:03,37.0,Female,Jaipur,Rajasthan,North,Free,Social Media
C00555,2025-04-11 13:47:53,30.0,Male,Chennai,Tamil Nadu,South,Premium,Paid Ads
C00556,2025-03-12 14:33:55,29.0,Male,Mumbai,Maharashtra,West,Basic,Email
C00557,2025-06-16 19:04:47,47.0,Male,Bhubaneswar,Odisha,East,Free,Email
C00558,2025-07-27 04:15:55,38.0,Female,Guwahati,Assam,East,Free,Referral
C00559,2025-02-20 08:39:21,19.0,Male,Jaipur,Rajasthan,North,Free,Email
C00560,2025-04-22 09:38:41,35.0,Female,Delhi,Delhi,North,Free,Referral
C00561,2025-01-02 02:54:07,45.0,Female,Lucknow,Uttar Pradesh,North,Free,Referral
C00562,2025-10-04 04:19:25,21.0,Male,Bhubaneswar,Odisha,East,Free,Paid Ads
C00563,2025-11-07 08:37:08,59.0,Female,Bhubaneswar,Odisha,East,Free,Organic
C00564,2025-05-22 20:35:29,60.0,Female,Kolkata,West Bengal,East,Basic,Organic
C00565,2025-03-20 21:21:41,23.0,Male,Ahmedabad,Gujarat,West,Free,Social Media
C00566,2025-01-04 00:08:38,55.0,Male,Delhi,Delhi,North,Free,Organic
C00567,2025-10-29 16:47:40,26.0,Male,Ahmedabad,Gujarat,West,Free,Paid Ads
C00568,2025-04-10 05:38:54,,Female,Ahmedabad,Gujarat,West,Free,Organic
C00569,2025-11-04 09:25:04,47.0,Male,Chennai,Tamil Nadu,South,Free,Paid Ads
C00570,2025-07-11 06:31:08,54.0,Female,Mumbai,Maharashtra,West,Basic,Paid Ads
C00571,2025-01-07 08:05:26,55.0,Female,Delhi,Delhi,North,Free,Social Media
C00572,2025-04-24 08:25:04,21.0,Female,Bengaluru,Karnataka,South,Free,Email
C00573,2025-05-07 12:05:54,55.0,Male,Ahmedabad,Gujarat,West,Premium,Email
C00574,2025-04-26 18:25:55,30.0,Female,Delhi,Delhi,North,Basic,Referral
C00575,2025-03-14 10:16:17,52.0,Male,Hyderabad,Telangana,South,Free,Email
C00576,2025-02-25 14:27:50,47.0,Male,Bengaluru,Karnataka,South,Free,Paid Ads
C00577,2025-05-02 07:55:28,59.0,Female,Kolkata,West Bengal,East,Premium,Paid Ads
C00578,2025-05-05 03:52:59,21.0,Male,Chennai,Tamil Nadu,South,Premium,Organic
C00579,2025-04-05 02:35:11,42.0,Female,Mumbai,Maharashtra,West,Free,Email
C00580,2025-08-16 19:02:03,48.0,Male,Pune,Maharashtra,West,Free,Organic
C00581,2025-05-19 19:00:31,29.0,Other,Pune,Maharashtra,West,Free,Referral
C00582,2025-08-27 22:12:07,32.0,Female,Hyderabad,Telangana,South,Free,Social Media
C00583,2025-08-18 15:26:01,43.0,Female,Mumbai,Maharashtra,West,Free,Referral
C00584,2025-09-03 14:43:34,,Male,Mumbai,Maharashtra,West,Basic,Organic
C00585,2025-01-18 20:21:03,29.0,Female,Delhi,Delhi,North,Free,Referral
C00586,2025-01-18 21:37:55,39.0,Female,Pune,Maharashtra,West,Free,Social Media
C00587,2025-03-28 12:39:13,57.0,Female,Kolkata,West Bengal,East,Basic,Organic
C00588,2025-07-15 23:36:46,38.0,Male,Guwahati,Assam,East,Premium,Social Media
