order_id,product_id,quantity,unit_price,discount,revenue,profit
O009174,P0109,2,702.73,0,1405.47,790.97
O047633,P0172,1,942.96,100,842.96,169.12
O049494,P0012,1,305.29,25,280.29,119.77
O043369,P0163,1,2356.06,0,2356.06,1361.99
O053935,P0089,1,1235.59,0,1235.59,558.87
O016448,P0022,1,486.91,25,461.91,168.9
O045593,P0151,2,2313.46,100,4426.93,1960.11
O006101,P0130,1,866.18,25,841.18,535.25
O016175,P0044,1,2317.99,25,2292.99,1042.82
O003363,P0186,1,3139.88,25,3114.88,1619.0
O033007,P0178,1,2198.15,0,2198.15,1165.66
O005288,P0050,1,3649.89,150,3499.89,1875.32
O003169,P0063,1,2924.34,0,2924.34,1631.65
O046017,P0152,1,1278.43,0,1278.43,733.27
O017962,P0016,2,1765.04,150,3230.08,1143.7
O001432,P0101,1,1298.4,100,1198.4,706.53
O018346,P0044,4,2258.21,0,9032.83,4032.15
O020848,P0185,1,2077.91,0,2077.91,1145.38
O047960,P0052,2,1093.13,0,2186.26,647.52
O011332,P0042,1,967.73,0,967.73,556.44
O029643,P0123,1,1868.37,0,1868.37,829.52
O051446,P0187,2,2457.94,0,4915.87,2708.35
O039381,P0107,1,412.6,25,387.6,144.84
O019239,P0069,3,2107.87,100,6023.6,3314.99
O009176,P0135,4,2411.39,0,9645.57,4153.01
O011818,P0004,1,2211.18,0,2211.18,1104.03
O029192,P0178,1,2203.08,0,2203.08,1170.59
O023452,P0047,1,1342.75,25,1317.75,347.65
O036139,P0065,1,1343.63,100,1243.63,767.55
O048996,P0129,1,1324.26,150,1174.26,640.88
O000651,P0168,1,709.81,0,709.81,282.62
O048148,P0068,2,3886.27,25,7722.54,2918.66
O013360,P0050,1,3701.08,25,3676.08,2051.51
O000856,P0158,1,1132.59,0,1132.59,472.67
O015548,P0024,2,686.52,0,1373.03,791.71
O046407,P0019,1,422.31,0,422.31,151.19
O032519,P0015,2,1045.75,50,1991.51,1037.35
O032849,P0046,1,2833.68,0,2833.68,1633.13
O001992,P0055,4,1169.75,0,4679.01,2192.97
O024424,P0032,1,633.44,150,483.44,194.31
O043046,P0007,1,761.39,25,736.39,305.27
O054188,P0064,1,2880.08,50,2830.08,1540.17
O045178,P0001,1,798.39,0,798.39,293.3
O020185,P0088,1,1114.68,50,1064.68,497.49
O028118,P0008,2,1529.42,100,2858.84,1611.88
O003333,P0046,1,2896.15,25,2871.15,1670.6
O045078,P0067,1,761.56,0,761.56,337.12
O048406,P0106,2,633.56,25,1217.11,639.25
O004722,P0042,2,944.88,150,1589.75,767.17
O026311,P0038,1,1063.61,0,1063.61,635.71
O023995,P0128,1,828.34,50,778.34,448.58
O040431,P0121,1,1677.35,50,1627.35,734.43
O052317,P0165,2,1648.85,0,3297.7,2085.92
O054714,P0115,2,5341.58,0,10683.16,4862.4
O003285,P0162,1,1688.01,0,1688.01,816.33
O020195,P0156,1,619.98,0,619.98,200.66
O021630,P0152,2,1240.93,50,2381.85,1291.53
O010397,P0048,1,865.52,150,715.52,236.07
O036267,P0126,1,862.56,25,837.56,436.84
O014974,P0108,1,551.3,150,401.3,96.37
O033134,P0185,1,2096.84,0,2096.84,1164.31
O023248,P0162,1,1673.16,25,1648.16,776.48
O027051,P0048,1,870.42,25,845.42,365.97
O047345,P0022,1,487.5,150,337.5,44.49
O008846,P0125,1,1161.8,0,1161.8,642.72
O026604,P0057,3,1764.31,0,5292.92,2804.0
O009589,P0054,1,4288.43,25,4263.43,1591.7
O034060,P0022,2,485.03,0,970.05,384.03
O052359,P0042,1,953.95,25,928.95,517.66
O035871,P0089,1,1230.52,25,1205.52,528.8
O039748,P0095,1,757.12,50,707.12,229.26
O048708,P0032,3,621.4,0,1864.21,996.82
O016549,P0197,2,1130.12,150,1960.24,557.72
O008882,P0148,1,436.71,0,436.71,182.27
O003487,P0091,1,1916.05,0,1916.05,989.77
O044175,P0102,1,1309.56,50,1259.56,706.3
O008439,P0126,1,813.71,0,813.71,412.99
O051730,P0047,2,1413.05,0,2826.1,885.9
O038647,P0064,1,2843.68,0,2843.68,1553.77
O032226,P0068,1,3989.12,150,3839.12,1437.18
O001140,P0156,2,638.33,50,1176.65,338.01
O013580,P0162,1,1711.57,25,1686.57,814.89
O052569,P0080,2,1448.32,0,2896.65,1679.15
O037807,P0150,1,1723.43,0,1723.43,920.06
O029112,P0121,4,1707.95,50,6631.81,3060.13
O011199,P0004,2,2225.85,0,4451.71,2237.41
O047839,P0190,2,1184.04,0,2368.07,1541.47
O050425,P0020,1,699.87,25,674.87,378.14
O029528,P0073,1,272.06,100,172.06,-7.53
O040926,P0027,1,1155.99,100,1055.99,332.0
O051231,P0054,1,4406.04,0,4406.04,1734.31
O052041,P0028,3,2290.28,100,6570.84,3190.65
O012606,P0177,2,1141.72,25,2233.44,1094.92
O013661,P0053,2,3166.7,0,6333.4,3025.98
O013357,P0020,1,711.22,0,711.22,414.49
O022809,P0109,1,703.63,50,653.63,346.38
O032402,P0071,2,1608.6,0,3217.19,1331.41
O042045,P0013,1,1672.79,50,1622.79,933.21
O033518,P0042,1,948.78,0,948.78,537.49
O033775,P0144,3,262.97,25,713.91,285.39
O034519,P0078,1,2318.94,150,2168.94,610.78
O038351,P0119,1,874.21,0,874.21,381.96
O010111,P0116,2,518.39,0,1036.79,496.97
O047906,P0019,2,427.73,0,855.47,313.23
O001935,P0155,2,1221.45,50,2342.91,1153.09
O006123,P0155,1,1184.09,0,1184.09,589.18
O013322,P0074,2,1344.98,0,2689.96,1725.12
O014109,P0180,1,955.42,25,930.42,461.83
O038037,P0150,2,1724.56,0,3449.12,1842.38
O017565,P0151,1,2370.82,100,2270.82,1037.41
O033048,P0159,1,1962.15,0,1962.15,1081.2
O047800,P0153,1,786.84,50,736.84,267.13
O007271,P0175,1,2860.69,0,2860.69,1730.38
O038578,P0147,1,461.56,100,361.56,157.44
O034181,P0034,1,1476.96,0,1476.96,730.2
O028986,P0171,2,524.55,0,1049.11,623.25
O048294,P0045,3,1329.08,50,3837.24,1814.01
O048982,P0173,1,5416.47,0,5416.47,3227.45
O023557,P0149,1,769.5,0,769.5,374.91
O020811,P0120,2,2479.13,25,4908.26,2364.42
O020482,P0199,1,1994.88,100,1894.88,1174.65
O000558,P0067,3,725.41,150,1726.23,452.91
O044569,P0193,1,190.38,50,140.38,11.31
O029316,P0130,1,846.3,0,846.3,540.37
O036947,P0093,1,3135.93,0,3135.93,2140.7
O051212,P0008,1,1533.82,0,1533.82,910.34
O032995,P0056,2,2089.36,50,4078.71,2226.33
O002290,P0022,1,484.79,100,384.79,91.78
O030363,P0193,1,183.28,100,83.28,-45.79
O004659,P0171,1,510.99,0,510.99,298.06
O044776,P0090,4,1381.33,25,5425.34,2949.46
O014105,P0171,1,506.32,25,481.32,268.39
O041309,P0136,1,1942.18,25,1917.18,1045.22
O032965,P0057,1,1840.26,0,1840.26,1010.62
O043463,P0193,2,187.93,0,375.86,117.72
O044299,P0029,1,297.92,25,272.92,127.49
O011823,P0077,2,296.68,100,393.37,68.73
O041386,P0147,1,456.93,100,356.93,152.81
O040626,P0118,1,854.89,0,854.89,287.93
O035487,P0104,1,822.55,150,672.55,325.1
O025539,P0126,1,817.0,25,792.0,391.28
O043792,P0187,1,2434.73,25,2409.73,1305.97
O052019,P0096,1,520.29,0,520.29,271.1
O052092,P0164,1,1398.02,25,1373.02,742.93
O010269,P0133,1,1973.19,0,1973.19,930.9
O011239,P0039,1,1521.53,25,1496.53,833.04
O001506,P0026,3,1580.36,50,4591.08,2837.58
O018750,P0023,1,360.13,25,335.13,124.75
O012515,P0049,1,541.23,50,491.23,269.63
O018323,P0170,1,1300.15,25,1275.15,673.86
O048988,P0064,2,2882.23,25,5714.46,3134.64
O020818,P0160,1,1279.46,0,1279.46,579.18
O005625,P0022,2,496.0,100,791.99,205.97
O037403,P0181,1,4618.75,100,4518.75,2100.17
O054964,P0041,1,1795.31,0,1795.31,921.33
O054070,P0060,1,816.07,25,791.07,399.72
O046474,P0191,1,4990.11,50,4940.11,2783.78
O014755,P0033,3,1378.94,25,4061.83,2352.22
O003657,P0196,2,972.37,25,1894.75,1079.35
O003318,P0171,1,521.32,150,371.32,158.39
O025625,P0040,2,948.84,150,1597.68,825.6
O037647,P0148,2,432.8,150,565.59,56.71
O024126,P0118,3,881.78,0,2645.34,944.46
O003460,P0191,1,5137.18,25,5112.18,2955.85
O035784,P0185,1,2060.17,50,2010.17,1077.64
O047721,P0153,2,795.35,100,1390.69,451.27
O009228,P0135,1,2417.63,50,2367.63,994.49
O033100,P0188,1,7199.97,25,7174.97,4564.44
O033870,P0160,1,1311.29,50,1261.29,561.01
O002994,P0195,1,861.92,100,761.92,348.99
O026039,P0093,1,3222.28,0,3222.28,2227.05
O045487,P0014,1,699.66,0,699.66,394.09
O036630,P0029,1,314.65,0,314.65,169.22
O033387,P0173,1,5425.11,50,5375.11,3186.09
O007814,P0069,1,2124.29,0,2124.29,1221.42
O023452,P0064,1,2839.19,50,2789.19,1499.28
O032740,P0089,3,1301.65,0,3904.94,1874.78
O040186,P0053,1,3042.07,0,3042.07,1388.36
O030039,P0098,1,757.53,0,757.53,354.16
O030385,P0082,2,1512.44,0,3024.88,2025.0
O036186,P0183,1,646.71,0,646.71,411.64
O024702,P0109,2,711.69,25,1373.38,758.88
O000937,P0135,1,2404.55,100,2304.55,931.41
O024106,P0133,1,1886.64,25,1861.64,819.35
O014018,P0020,1,708.51,0,708.51,411.78
O020396,P0148,1,424.68,0,424.68,170.24
O021297,P0147,2,455.76,25,861.53,453.29
O044674,P0121,1,1735.76,0,1735.76,842.84
O030901,P0115,4,5165.8,0,20663.21,9021.69
O039437,P0126,1,822.98,50,772.98,372.26
O012974,P0068,1,3911.69,0,3911.69,1509.75
O003712,P0197,1,1150.67,25,1125.67,424.41
O011377,P0117,1,496.8,0,496.8,279.37
O018922,P0077,1,285.79,0,285.79,123.47
O003812,P0163,1,2372.11,50,2322.11,1328.04
O049589,P0172,1,917.72,0,917.72,243.88
O034065,P0119,1,888.23,0,888.23,395.98
O011758,P0198,2,2515.51,25,4981.02,2462.96
O046619,P0014,1,714.07,150,564.07,258.5
O045395,P0164,1,1374.02,100,1274.02,643.93
O008724,P0181,1,4853.51,100,4753.51,2334.93
O015653,P0177,1,1158.95,0,1158.95,589.69
O036097,P0097,1,1254.5,25,1229.5,366.84
O047179,P0071,3,1587.18,50,4611.53,1782.86
O003627,P0107,1,420.11,100,320.11,77.35
O053902,P0122,2,838.19,0,1676.38,910.72
O017426,P0111,2,1292.35,25,2534.71,1383.11
O042554,P0168,2,698.62,0,1397.23,542.85
O022335,P0132,1,856.33,150,706.33,317.24
O039384,P0037,1,329.13,0,329.13,128.14
O024276,P0055,1,1137.24,25,1112.24,490.73
O046271,P0123,2,1858.27,50,3616.53,1538.83
O006006,P0002,1,1728.69,0,1728.69,783.57
O052099,P0170,1,1292.92,50,1242.92,641.63
O028795,P0004,1,2221.23,25,2196.23,1089.08
O032687,P0164,2,1401.17,0,2802.34,1542.16
O051678,P0133,1,1947.4,25,1922.4,880.11
O042212,P0037,1,330.07,0,330.07,129.08
O026661,P0113,1,1292.76,0,1292.76,753.62
O010552,P0157,1,1230.67,25,1205.67,614.61
O048351,P0156,1,627.15,50,577.15,157.83
O001522,P0055,1,1156.27,50,1106.27,484.76
O045990,P0169,1,1443.24,0,1443.24,820.26
O038713,P0135,3,2322.09,0,6966.26,2846.84
O028359,P0010,3,354.9,25,989.7,536.79
O049201,P0157,1,1233.13,0,1233.13,642.07
O051280,P0145,3,2517.45,100,7252.36,3172.6
O013640,P0119,1,863.78,0,863.78,371.53
O020122,P0019,1,443.83,25,418.83,147.71
O046409,P0019,2,442.07,100,684.14,141.9
O028139,P0064,1,2876.76,25,2851.76,1561.85
O024033,P0119,1,894.85,25,869.85,377.6
O019790,P0063,1,2946.55,0,2946.55,1653.86
O050108,P0009,1,1003.22,0,1003.22,591.88
O037919,P0041,1,1745.92,0,1745.92,871.94
O020089,P0058,2,456.31,0,912.61,474.49
O039331,P0035,1,3751.44,25,3726.44,2040.02
O022092,P0021,1,3107.28,0,3107.28,1592.4
O010577,P0081,1,1689.28,50,1639.28,920.16
O003881,P0080,1,1419.13,50,1369.13,760.38
O028634,P0100,1,475.06,150,325.06,105.55
O014322,P0024,1,666.07,100,566.07,275.41
O021029,P0097,3,1243.45,0,3730.35,1142.37
O034048,P0058,1,477.51,50,427.51,208.45
O032758,P0018,2,638.15,0,1276.31,702.25
O030770,P0127,1,949.36,0,949.36,464.29
O017038,P0182,1,1591.58,0,1591.58,855.73
O000541,P0083,2,377.45,50,654.9,257.84
O037147,P0007,1,764.72,0,764.72,333.6
O005551,P0137,1,1173.98,50,1123.98,441.04
O026359,P0036,1,785.0,0,785.0,485.34
O046480,P0049,1,546.05,50,496.05,274.45
O009827,P0151,1,2270.91,0,2270.91,1037.5
O045676,P0061,2,2196.91,0,4393.82,2466.68
O023886,P0026,1,1567.11,50,1517.11,932.61
O051641,P0141,1,478.31,25,453.31,256.17
O005472,P0072,1,697.31,0,697.31,254.64
O041544,P0023,1,358.04,50,308.04,97.66
O026315,P0062,1,1110.71,25,1085.71,603.49
O008010,P0027,1,1103.58,50,1053.58,329.59
O048387,P0101,2,1319.8,0,2639.59,1655.85
O032433,P0094,1,925.97,50,875.97,446.2
O027803,P0032,1,654.24,25,629.24,340.11
O028418,P0012,1,304.79,50,254.79,94.27
O016023,P0119,1,895.29,25,870.29,378.04
O014611,P0066,1,561.17,50,511.17,289.85
O032632,P0011,2,711.71,25,1373.43,792.61
O003414,P0164,1,1364.93,0,1364.93,734.84
O050157,P0004,2,2246.45,25,4442.89,2228.59
O045971,P0079,1,1635.96,0,1635.96,908.17
O048928,P0090,3,1357.25,50,3921.75,2064.84
O021036,P0127,1,994.91,50,944.91,459.84
O040596,P0178,1,2179.85,0,2179.85,1147.36
O000396,P0065,1,1358.73,50,1308.73,832.65
O012862,P0080,1,1466.52,50,1416.52,807.77
O043422,P0020,1,682.71,0,682.71,385.98
O020903,P0153,1,776.22,0,776.22,306.51
O037824,P0194,4,761.61,50,2846.45,1111.33
O014224,P0087,1,3753.44,0,3753.44,2013.25
O050475,P0125,1,1195.99,25,1170.99,651.91
O041970,P0134,2,2695.9,100,5191.8,2816.78
O003804,P0149,1,737.12,25,712.12,317.53
O008348,P0151,1,2295.86,50,2245.86,1012.45
O002537,P0153,1,766.99,0,766.99,297.28
O014121,P0108,3,568.76,0,1706.28,791.49
O048227,P0092,1,3001.05,100,2901.05,1608.2
O042410,P0032,1,657.27,50,607.27,318.14
O031440,P0136,2,1953.42,0,3906.84,2162.92
O023571,P0187,2,2353.13,0,4706.26,2498.74
O043167,P0082,2,1515.56,150,2731.11,1731.23
O007065,P0020,1,676.15,25,651.15,354.42
O049132,P0093,2,3042.82,0,6085.65,4095.19
O045493,P0018,2,630.99,0,1261.98,687.92
O009082,P0051,2,1449.24,100,2698.49,1655.87
O029909,P0165,2,1687.97,0,3375.95,2164.17
O052307,P0177,1,1162.95,50,1112.95,543.69
O005241,P0048,1,861.06,0,861.06,381.61
O007701,P0153,1,774.48,150,624.48,154.77
O054352,P0035,1,3699.18,0,3699.18,2012.76
O018373,P0023,2,369.82,0,739.64,318.88
O037484,P0062,3,1091.6,100,2974.81,1528.15
O024458,P0166,3,949.12,50,2697.37,1270.72
O000924,P0025,3,729.41,0,2188.23,1034.19
O038262,P0164,2,1358.5,0,2717.01,1456.83
O037931,P0013,1,1612.01,25,1587.01,897.43
O031001,P0031,1,854.18,100,754.18,365.96
O013301,P0120,1,2455.63,150,2305.63,1033.71
O016104,P0182,1,1647.04,25,1622.04,886.19
O018173,P0089,2,1250.29,25,2450.59,1097.15
O019071,P0175,2,2965.91,50,5831.82,3571.2
O000971,P0087,3,3753.79,25,11186.38,5965.81
O006692,P0021,1,3119.1,0,3119.1,1604.22
O006567,P0136,2,1978.05,100,3756.1,2012.18
O020245,P0182,2,1652.28,25,3254.56,1782.86
O036855,P0063,1,3071.2,0,3071.2,1778.51
O034147,P0010,1,364.73,0,364.73,213.76
O042949,P0016,1,1706.69,0,1706.69,663.5
O025650,P0179,1,438.33,0,438.33,226.49
O001084,P0115,2,5159.02,50,10218.03,4397.27
O025752,P0005,2,2561.3,0,5122.6,2921.32
O025497,P0119,1,873.5,0,873.5,381.25
O014335,P0154,1,2538.52,0,2538.52,1237.27
O026452,P0082,1,1483.81,25,1458.81,958.87
O010886,P0067,1,723.28,0,723.28,298.84
O031952,P0189,1,428.8,0,428.8,223.71
O054310,P0091,2,1887.74,150,3475.49,1622.93
O030866,P0198,1,2566.72,0,2566.72,1307.69
O023186,P0162,1,1749.42,0,1749.42,877.74
O011474,P0056,1,2026.26,25,2001.26,1075.07
O039612,P0086,1,1421.23,0,1421.23,923.12
O002000,P0017,1,1058.88,0,1058.88,518.87
O052857,P0025,1,732.93,25,707.93,323.25
O026294,P0184,2,1682.74,0,3365.49,1782.81
O000506,P0140,2,601.61,0,1203.22,618.64
O039992,P0034,3,1478.79,0,4436.37,2196.09
O028704,P0074,1,1333.21,0,1333.21,850.79
O033827,P0178,1,2228.66,0,2228.66,1196.17
O006786,P0030,1,272.32,0,272.32,145.0
O053124,P0200,2,875.58,25,1701.15,673.57
O021487,P0088,1,1181.01,0,1181.01,613.82
O030528,P0016,1,1759.61,150,1609.61,566.42
O010197,P0156,1,637.43,25,612.43,193.11
O043851,P0187,2,2372.03,50,4644.05,2436.53
O051780,P0074,1,1313.06,100,1213.06,730.64
O009036,P0179,1,449.41,100,349.41,137.57
O038051,P0109,2,715.08,0,1430.17,815.67
O031993,P0039,3,1537.26,50,4461.78,2471.31
O050110,P0029,3,304.62,50,763.86,327.57
O034850,P0092,1,3003.92,25,2978.92,1686.07
O046151,P0065,2,1301.59,0,2603.18,1651.02
O018155,P0120,3,2427.49,0,7282.46,3466.7
O017424,P0160,1,1293.47,0,1293.47,593.19
O053278,P0169,1,1427.86,100,1327.86,704.88
O014660,P0013,1,1667.9,25,1642.9,953.32
O010445,P0086,1,1457.13,100,1357.13,859.02
O005388,P0115,3,5065.51,100,14896.54,6165.4
O036906,P0001,3,781.56,25,2269.69,754.42
O003222,P0055,1,1167.41,25,1142.41,520.9
O020960,P0141,3,498.63,0,1495.89,904.47
O018318,P0155,1,1179.56,0,1179.56,584.65
O054189,P0153,1,756.61,0,756.61,286.9
O028881,P0149,1,766.12,150,616.12,221.53
O052618,P0019,1,423.86,50,373.86,102.74
O007156,P0163,1,2395.21,100,2295.21,1301.14
O030523,P0047,1,1392.01,100,1292.01,321.91
O006371,P0053,1,3119.76,150,2969.76,1316.05
O045138,P0085,1,958.12,50,908.12,471.4
O023982,P0016,1,1687.76,0,1687.76,644.57
O003705,P0057,1,1738.71,150,1588.71,759.07
O009317,P0026,1,1523.38,25,1498.38,913.88
O010907,P0110,1,278.03,0,278.03,178.11
O017067,P0092,2,3026.74,25,6003.48,3417.78
O051155,P0183,2,660.21,0,1320.42,850.28
O032018,P0028,2,2263.83,25,4477.66,2224.2
O019498,P0051,2,1457.75,100,2715.5,1672.88
O048481,P0082,1,1495.65,50,1445.65,945.71
O051826,P0172,1,909.3,150,759.3,85.46
O017258,P0041,1,1731.37,150,1581.37,707.39
O002939,P0019,1,434.54,0,434.54,163.42
O009871,P0126,4,858.7,150,2834.8,1231.92
O004315,P0021,2,3040.22,150,5780.44,2750.68
O048883,P0127,3,995.4,0,2986.19,1530.98
O032388,P0194,2,765.6,0,1531.2,663.64
O038009,P0148,1,434.77,25,409.77,155.33
O030855,P0049,1,539.65,0,539.65,318.05
O028569,P0041,1,1801.2,0,1801.2,927.22
O046349,P0064,1,2841.77,25,2816.77,1526.86
O037188,P0097,2,1208.29,0,2416.58,691.26
O042902,P0188,1,7199.01,50,7149.01,4538.48
O038659,P0069,2,2072.76,0,4145.53,2339.79
O042024,P0023,4,374.46,150,897.85,56.33
O007473,P0106,1,661.92,25,636.92,347.99
O010640,P0074,1,1306.93,0,1306.93,824.51
O010540,P0020,1,699.85,25,674.85,378.12
O048989,P0196,1,953.71,0,953.71,546.01
O017513,P0188,1,7185.22,0,7185.22,4574.69
O048618,P0069,4,2142.4,50,8369.61,4758.13
O009741,P0037,1,320.16,0,320.16,119.17
O015115,P0006,1,1529.39,100,1429.39,561.77
O040253,P0194,1,779.58,0,779.58,345.8
O051252,P0081,1,1772.04,0,1772.04,1052.92
O053666,P0121,1,1694.28,0,1694.28,801.36
O006892,P0063,1,2949.82,50,2899.82,1607.13
O010770,P0180,3,913.66,100,2440.98,1035.21
O018687,P0164,1,1393.71,0,1393.71,763.62
O006796,P0119,2,859.98,0,1719.95,735.45
O008627,P0156,2,645.88,25,1241.76,403.12
O033205,P0178,1,2230.12,0,2230.12,1197.63
O017798,P0140,3,605.9,100,1517.71,640.84
O008747,P0144,1,251.57,25,226.57,83.73
O008517,P0154,1,2483.07,25,2458.07,1156.82
O052148,P0064,1,2793.08,100,2693.08,1403.17
O034649,P0186,1,3120.58,50,3070.58,1574.7
O038955,P0029,1,305.03,150,155.03,9.6
O001860,P0034,1,1481.74,25,1456.74,709.98
O048563,P0010,2,361.4,25,672.8,370.86
O053636,P0046,1,2866.63,0,2866.63,1666.08
O017220,P0174,1,1087.03,100,987.03,282.11
O033901,P0154,1,2519.6,25,2494.6,1193.35
O024088,P0095,1,740.71,50,690.71,212.85
O000698,P0088,2,1132.1,0,2264.21,1129.83
O047613,P0188,2,6889.98,25,13729.96,8508.9
O043863,P0106,1,640.39,0,640.39,351.46
O039004,P0045,1,1315.66,0,1315.66,641.25
O049592,P0063,1,2906.1,50,2856.1,1563.41
O009414,P0140,1,593.43,0,593.43,301.14
O042597,P0049,1,541.59,25,516.59,294.99
O004156,P0078,2,2400.71,0,4801.41,1685.09
O007738,P0085,1,949.53,25,924.53,487.81
O026642,P0168,2,698.34,25,1346.67,492.29
O018664,P0172,2,907.38,50,1714.76,367.08
O044895,P0185,1,2144.35,100,2044.35,1111.82
O048694,P0006,3,1527.48,50,4432.43,1829.57
O019597,P0138,1,518.17,25,493.17,215.81
O042841,P0078,1,2341.16,25,2316.16,758.0
O044222,P0176,1,3019.23,25,2994.23,1778.1
O009255,P0153,1,786.43,100,686.43,216.72
O053293,P0014,1,706.94,0,706.94,401.37
O013887,P0038,1,1064.48,25,1039.48,611.58
O024639,P0054,2,4315.27,0,8630.54,3287.08
O034992,P0096,1,529.59,0,529.59,280.4
O003158,P0012,1,303.33,0,303.33,142.81
O027968,P0017,1,1035.7,50,985.7,445.69
O048466,P0039,1,1565.62,0,1565.62,902.13
O011939,P0064,3,2806.64,25,8344.93,4475.2
O017500,P0136,3,1978.7,0,5936.1,3320.22
O012480,P0186,2,3055.74,50,6011.49,3019.73
O036687,P0200,2,853.65,25,1657.29,629.71
O007176,P0033,4,1423.82,0,5695.27,3415.79
O043644,P0065,1,1353.31,25,1328.31,852.23
O001973,P0162,2,1698.09,50,3296.18,1552.82
O010064,P0048,3,867.28,150,2151.84,713.49
O025959,P0006,2,1532.65,25,3015.31,1280.07
O053736,P0028,1,2358.47,50,2308.47,1181.74
O040485,P0106,1,658.25,25,633.25,344.32
O053284,P0135,1,2430.6,100,2330.6,957.46
O030808,P0058,1,471.64,25,446.64,227.58
O042320,P0081,1,1758.07,50,1708.07,988.95
O026950,P0055,1,1121.99,0,1121.99,500.48
O020878,P0032,1,645.19,150,495.19,206.06
O035368,P0040,2,940.02,25,1830.04,1057.96
O042781,P0080,1,1412.01,0,1412.01,803.26
O014487,P0002,1,1781.43,100,1681.43,736.31
O045088,P0105,2,959.84,0,1919.69,1074.31
O004234,P0035,2,3815.55,50,7531.11,4158.27
O004822,P0119,1,879.36,25,854.36,362.11
O015972,P0051,1,1406.56,0,1406.56,885.25
O030990,P0114,2,662.1,0,1324.2,600.28
O045087,P0056,2,2031.2,0,4062.4,2210.02
O022841,P0150,1,1676.68,25,1651.68,848.31
O054022,P0046,3,2841.52,50,8374.55,4772.9
O033775,P0003,2,829.33,0,1658.65,891.59
O047276,P0095,1,732.69,0,732.69,254.83
O039328,P0057,1,1814.3,0,1814.3,984.66
O025146,P0089,1,1291.38,50,1241.38,564.66
O013448,P0096,1,524.27,100,424.27,175.08
O049117,P0155,1,1160.64,25,1135.64,540.73
O048086,P0036,1,802.86,25,777.86,478.2
O042892,P0146,1,666.43,100,566.43,194.2
O034341,P0081,1,1727.89,0,1727.89,1008.77
O014727,P0146,1,679.6,0,679.6,307.37
O007296,P0039,3,1581.05,0,4743.16,2752.69
O049091,P0177,1,1108.46,0,1108.46,539.2
O027731,P0007,2,749.04,0,1498.09,635.85
O033986,P0051,2,1459.93,0,2919.86,1877.24
O003698,P0183,1,654.15,0,654.15,419.08
O031636,P0178,1,2164.46,0,2164.46,1131.97
O033890,P0194,3,789.42,50,2218.25,916.91
O011800,P0116,1,518.0,0,518.0,248.09
O022907,P0090,1,1362.5,25,1337.5,718.53
O046816,P0177,2,1115.18,100,2030.36,891.84
O043286,P0062,1,1150.34,0,1150.34,668.12
O043803,P0167,1,1619.97,0,1619.97,985.3
O033021,P0118,2,847.66,0,1695.31,561.39
O048274,P0183,1,641.19,50,591.19,356.12
O051383,P0166,2,951.53,0,1903.05,951.95
O000796,P0038,1,1062.19,0,1062.19,634.29
O035827,P0035,2,3904.79,0,7809.59,4436.75
O020753,P0121,1,1670.36,150,1520.36,627.44
O007016,P0057,1,1763.07,0,1763.07,933.43
O036254,P0136,1,1963.21,50,1913.21,1041.25
O005154,P0075,1,1615.32,100,1515.32,831.58
O001661,P0021,1,3008.77,25,2983.77,1468.89
O002609,P0112,1,432.9,0,432.9,145.85
O013445,P0166,3,913.85,50,2591.55,1164.9
O014089,P0090,1,1367.13,25,1342.13,723.16
O004171,P0049,2,534.88,0,1069.76,626.56
O020000,P0184,2,1652.33,150,3004.65,1421.97
O004311,P0131,1,1701.95,50,1651.95,742.36
O026383,P0010,1,355.5,50,305.5,154.53
O035224,P0160,3,1320.86,25,3887.59,1786.75
O037435,P0086,1,1423.92,50,1373.92,875.81
O012212,P0174,1,1085.5,0,1085.5,380.58
O022260,P0121,1,1668.2,0,1668.2,775.28
O032620,P0187,1,2362.56,50,2312.56,1208.8
O043405,P0035,3,3887.67,0,11663.02,6603.76
O036405,P0177,2,1114.22,0,2228.45,1089.93
O016711,P0154,1,2544.05,50,2494.05,1192.8
O001523,P0032,2,631.11,50,1162.22,583.96
O012357,P0182,1,1677.19,0,1677.19,941.34
O024236,P0090,1,1395.06,0,1395.06,776.09
O029288,P0155,1,1184.53,0,1184.53,589.62
O043465,P0133,1,1983.63,25,1958.63,916.34
O003629,P0178,1,2151.0,25,2126.0,1093.51
O012974,P0024,1,681.27,50,631.27,340.61
O027732,P0026,2,1560.6,25,3071.21,1902.21
O001213,P0170,1,1313.76,0,1313.76,712.47
O000154,P0087,1,3860.81,150,3710.81,1970.62
O010503,P0140,1,593.5,50,543.5,251.21
O038653,P0084,1,717.1,50,667.1,238.61
O017846,P0123,3,1835.33,25,5431.0,2314.45
O022737,P0158,1,1121.34,0,1121.34,461.42
O025281,P0176,1,3067.91,150,2917.91,1701.78
O030733,P0195,2,857.93,25,1665.86,840.0
O054726,P0145,1,2461.34,0,2461.34,1101.42
O027887,P0067,1,743.14,50,693.14,268.7
O012314,P0128,1,835.27,50,785.27,455.51
O039858,P0085,1,947.41,0,947.41,510.69
O050742,P0120,3,2539.3,0,7617.9,3802.14
O020939,P0077,2,283.16,0,566.32,241.68
O030493,P0140,2,603.31,50,1106.62,522.04
O007534,P0053,2,3162.65,25,6275.31,2967.89
O036855,P0116,1,519.77,0,519.77,249.86
O020925,P0001,1,818.36,100,718.36,213.27
