ticket_id,customer_id,order_id,ticket_date,issue_type,priority,resolution_time,resolved_flag
T000357,C04027,O048746,2025-07-10 05:23:13,Product Quality,High,13.9,1
T000358,C07156,O051017,2025-12-25 18:40:29,Product Quality,Medium,36.0,1
T000359,C03503,O014497,2025-04-05 16:03:18,Delivery,Low,22.6,1
T000360,C05402,O003386,2025-10-31 01:47:42,Return,High,26.8,1
T000361,C09950,O020919,2025-08-24 03:25:10,Cancellation,High,36.3,1
T000362,C06869,O012102,2025-09-11 02:58:58,Delivery,Medium,9.8,1
T000363,C04362,O014962,2025-08-15 10:11:30,Cancellation,Low,9.6,1
T000364,C09023,O043614,2025-12-01 21:00:58,Delivery,Low,43.7,1
T000365,C02168,O002661,2025-08-18 10:14:40,Payment,Medium,5.0,1
T000366,C08400,O000851,2025-08-09 14:12:26,Delivery,High,14.0,1
T000367,C03156,O013840,2025-07-20 13:58:10,Delivery,Low,4.2,1
T000368,C07722,O041551,2025-03-01 16:54:47,Cancellation,High,56.7,1
T000369,C02060,O035011,2025-07-17 04:39:35,Delivery,Low,39.9,1
T000370,C09411,O025383,2025-01-01 21:19:51,Return,Medium,13.0,1
T000371,C03512,O047223,2025-07-11 11:42:42,Product Quality,Low,16.3,0
T000372,C01943,O041245,2025-05-24 01:33:18,Payment,Low,7.6,1
T000373,C03731,O054232,2025-08-02 14:19:36,Payment,High,20.0,1
T000374,C05394,O021521,2025-07-21 18:26:34,Delivery,Low,38.0,1
T000375,C03804,O006275,2025-11-07 05:40:56,Delivery,Low,5.6,1
T000376,C04152,O052002,2025-03-29 18:11:21,Product Quality,High,20.6,1
T000377,C02683,O041904,2025-10-08 15:46:31,Return,High,24.3,1
T000378,C05001,O035494,2025-10-24 05:27:41,Cancellation,High,11.7,1
T000379,C09940,O041924,2025-06-20 18:45:59,Payment,Medium,9.4,0
T000380,C08921,O006246,2025-02-22 05:23:58,Delivery,High,8.5,1
T000381,C05079,O047141,2025-09-10 04:48:06,Other,Medium,3.2,1
T000382,C04088,O026341,2025-02-08 14:29:28,Return,Medium,9.7,1
T000383,C05478,O008606,2025-11-17 04:05:59,Other,Medium,19.5,1
T000384,C08829,O012254,2025-08-27 01:56:05,Delivery,Medium,20.4,1
T000385,C02513,O042936,2025-01-01 22:40:28,Delivery,High,55.1,1
T000386,C09629,O054625,2025-03-02 02:56:50,Payment,Medium,10.5,1
T000387,C09866,O051152,2025-08-10 04:15:08,Return,Medium,22.2,1
T000388,C07808,O030604,2025-09-10 05:41:14,Cancellation,Medium,5.7,1
T000389,C00481,O040831,2025-05-28 15:17:36,Delivery,Low,22.2,1
T000390,C03546,O002775,2025-02-10 17:54:42,Delivery,Low,3.3,1
T000391,C08684,O032649,2025-10-13 01:03:13,Delivery,Medium,2.6,1
T000392,C00960,O037613,2025-04-15 10:04:30,Other,Medium,9.0,0
T000393,C06719,O022152,2025-08-26 11:07:36,Payment,High,44.2,1
T000394,C01772,O036964,2025-12-06 16:20:29,Payment,Low,3.4,1
T000395,C05319,O000907,2025-02-06 10:32:15,Return,Medium,11.3,1
T000396,C02170,O024019,2025-07-20 02:59:59,Product Quality,Medium,6.6,1
T000397,C00824,O043913,2025-12-05 07:01:02,Delivery,Medium,25.1,1
T000398,C05914,O017317,2025-12-24 20:32:37,Other,Medium,9.8,1
T000399,C07277,O049651,2025-11-23 08:25:38,Delivery,High,22.8,1
T000400,C08470,O000375,2025-12-09 15:05:44,Delivery,Low,13.4,1
T000401,C06391,O032948,2025-01-08 14:57:05,Return,High,15.7,0
T000402,C05179,O014971,2025-03-10 08:59:41,Other,Medium,20.5,1
T000403,C03707,O019637,2025-06-17 01:04:34,Other,Medium,10.1,1
T000404,C06471,O034440,2025-11-24 08:58:10,Return,Low,7.2,1
T000405,C00056,O036646,2025-05-09 23:50:46,Delivery,Medium,6.7,0
T000406,C02750,O032302,2025-02-07 19:54:24,Product Quality,Medium,6.2,1
T000407,C00075,O006969,2025-08-08 09:01:28,Return,Medium,5.0,1
T000408,C05074,O002566,2025-09-02 10:31:14,Return,Medium,4.0,1
T000409,C07537,O039767,2025-03-16 01:28:39,Cancellation,Medium,8.1,1
T000410,C06367,O035903,2025-05-07 08:05:53,Other,Medium,15.6,1
T000411,C07368,O008899,2025-09-04 00:35:16,Payment,High,16.0,1
T000412,C07389,O043055,2025-08-08 16:00:21,Other,Medium,28.2,1
T000413,C06327,O051768,2025-08-07 17:08:27,Other,Medium,28.0,1
T000414,C08334,O046835,2025-01-06 17:33:42,Product Quality,Medium,4.1,1
T000415,C01861,O038707,2025-03-12 11:14:17,Other,Medium,24.6,1
T000416,C02321,O021478,2025-07-27 23:06:46,Payment,High,9.1,1
T000417,C07893,O004307,2025-08-18 09:36:22,Payment,Medium,15.5,0
T000418,C09627,O048216,2025-06-14 16:05:34,Delivery,Low,5.6,1
T000419,C02662,O050625,2025-01-17 06:43:16,Delivery,Medium,20.1,1
T000420,C03961,O040094,2025-12-07 05:22:43,Delivery,Medium,18.1,1
T000421,C06990,O018404,2025-05-30 12:24:35,Other,Medium,25.9,1
T000422,C01513,O026819,2025-11-12 11:58:11,Delivery,Medium,7.8,1
T000423,C07082,O012796,2025-08-14 22:14:41,Cancellation,Medium,4.2,1
T000424,C05522,O018171,2025-08-06 13:58:32,Other,Medium,19.9,1
T000425,C02212,O001176,2025-07-19 09:34:01,Return,High,22.1,1
T000426,C06931,O054902,2025-02-25 18:15:23,Return,High,6.3,1
T000427,C09376,O011229,2025-10-29 16:22:14,Cancellation,High,8.6,1
T000428,C01445,O049116,2025-06-23 21:05:08,Product Quality,Low,21.4,1
T000429,C06392,O024660,2025-08-05 23:27:31,Delivery,Medium,9.8,0
T000430,C07751,O005393,2025-12-26 15:43:54,Product Quality,Low,6.0,1
T000431,C02120,O007074,2025-03-24 10:14:15,Product Quality,Medium,10.6,1
T000432,C01487,O042864,2025-11-13 05:57:32,Other,Medium,6.7,1
T000433,C01177,O019819,2025-10-30 11:45:01,Return,Low,17.5,0
T000434,C02973,O009534,2025-08-23 20:04:22,Product Quality,Low,35.9,1
T000435,C07619,O032688,2025-03-30 15:46:32,Product Quality,Low,17.1,1
T000436,C08803,O002543,2025-09-17 20:55:58,Product Quality,Medium,9.2,1
T000437,C03374,O017337,2025-05-20 11:05:38,Return,Low,16.9,1
T000438,C00019,O049640,2025-12-11 15:04:44,Delivery,Medium,4.1,1
T000439,C08030,O015403,2025-05-07 08:50:51,Cancellation,Low,5.5,1
T000440,C03183,O006576,2025-06-30 13:27:27,Other,Low,20.9,1
T000441,C06070,O008614,2025-09-06 11:03:15,Delivery,High,7.2,1
T000442,C04654,O019251,2025-07-13 03:14:25,Other,Low,20.1,1
T000443,C07149,O028146,2025-06-01 03:43:23,Other,Medium,28.8,1
T000444,C05338,O009011,2025-04-19 21:09:42,Product Quality,Medium,6.0,1
T000445,C08893,O000825,2025-11-15 11:30:44,Payment,Low,6.0,1
T000446,C02911,O020475,2025-09-23 07:11:59,Delivery,Low,31.7,1
T000447,C06930,O011137,2025-11-08 21:14:18,Return,Medium,21.8,1
T000448,C02393,O053964,2025-09-07 19:40:17,Delivery,Medium,13.8,1
T000449,C01848,O016803,2025-09-09 17:14:37,Return,Low,8.4,1
T000450,C03935,O041695,2025-01-29 04:23:59,Delivery,Medium,6.8,1
T000451,C04592,O045586,2025-09-15 00:59:42,Delivery,Medium,7.2,1
T000452,C09993,O045799,2025-04-23 19:30:18,Cancellation,Medium,50.6,1
T000453,C03611,O047052,2025-03-20 10:58:01,Product Quality,Low,25.2,1
T000454,C00521,O052532,2025-08-21 05:15:07,Delivery,Medium,21.4,1
T000455,C08552,O013527,2025-02-20 23:49:59,Delivery,Medium,7.8,1
T000456,C00362,O010328,2025-10-14 07:37:09,Payment,Medium,3.9,1
T000457,C08529,O037533,2025-09-15 19:36:51,Payment,Medium,4.9,1
T000458,C08357,O015436,2025-03-20 12:23:15,Payment,Low,12.1,1
T000459,C04941,O003734,2025-07-31 11:13:14,Return,High,24.6,1
T000460,C02287,O004361,2025-02-12 09:23:21,Product Quality,Low,28.8,1
T000461,C07469,O002637,2025-06-27 02:34:18,Delivery,Medium,18.3,1
T000462,C08498,O017673,2025-09-09 12:47:27,Return,Low,9.4,1
T000463,C02704,O029477,2025-10-28 21:47:53,Product Quality,Low,11.0,1
T000464,C07392,O028061,2025-05-13 13:26:48,Delivery,Low,18.8,1
T000465,C09036,O046750,2025-02-02 16:32:30,Cancellation,Low,7.2,1
T000466,C09944,O015268,2025-07-11 11:57:25,Delivery,Medium,14.3,0
T000467,C07692,O016678,2025-03-27 01:41:19,Product Quality,Low,12.8,1
T000468,C05597,O008510,2025-03-31 00:55:53,Delivery,High,2.5,1
T000469,C00622,O041353,2025-05-17 09:40:06,Delivery,Medium,7.6,1
T000470,C06379,O034456,2025-02-24 09:07:58,Delivery,Medium,13.8,1
T000471,C05635,O015064,2025-06-05 13:36:42,Product Quality,Medium,4.1,0
T000472,C00182,O009286,2025-12-05 00:04:04,Return,Medium,10.2,1
T000473,C06650,O003361,2025-02-01 20:17:49,Payment,Medium,14.2,1
T000474,C01779,O026441,2025-06-20 13:55:13,Cancellation,Medium,1.9,1
T000475,C09235,O013156,2025-08-15 23:31:10,Delivery,High,6.8,1
T000476,C08916,O006665,2025-10-02 23:43:03,Delivery,Medium,5.7,1
T000477,C09994,O045802,2025-10-19 09:12:45,Payment,High,20.3,1
T000478,C06017,O030718,2025-01-27 07:27:47,Return,Medium,51.5,1
T000479,C04972,O034467,2025-03-28 01:01:37,Product Quality,Medium,16.6,1
T000480,C04335,O025344,2025-08-05 02:27:32,Other,Medium,19.5,1
T000481,C04724,O009481,2025-09-30 20:57:53,Product Quality,Low,21.2,1
T000482,C06898,O007091,2025-07-28 18:43:02,Delivery,Low,12.1,1
T000483,C02796,O030565,2025-01-22 14:00:53,Cancellation,Low,39.5,1
T000484,C02821,O010875,2025-10-04 17:14:33,Product Quality,Low,5.8,1
T000485,C07976,O007190,2025-04-20 00:38:08,Return,Medium,14.5,1
T000486,C04385,O009115,2025-10-13 20:14:30,Other,Low,39.2,1
T000487,C06464,O015790,2025-06-07 01:58:56,Return,Low,15.9,1
T000488,C09110,O046984,2025-07-01 03:00:56,Other,Medium,10.9,1
T000489,C07632,O052179,2025-04-13 22:14:06,Other,Medium,23.9,1
T000490,C05708,O020426,2025-03-18 11:03:00,Return,Medium,18.1,1
T000491,C09035,O018625,2025-02-06 08:22:35,Cancellation,Low,16.4,1
T000492,C07560,O043735,2025-09-12 12:27:18,Return,Medium,21.6,1
T000493,C05712,O034326,2025-07-12 19:45:25,Product Quality,High,3.2,1
T000494,C00222,O026156,2025-05-26 14:47:49,Cancellation,Medium,4.4,1
T000495,C03636,O050369,2025-05-19 03:46:17,Other,Low,7.4,1
T000496,C03180,O050981,2025-09-02 10:46:17,Other,Medium,40.2,1
T000497,C00290,O017396,2025-01-16 22:20:49,Product Quality,Medium,12.2,1
T000498,C07740,O030039,2025-12-29 13:35:42,Delivery,Low,19.8,1
T000499,C09248,O018420,2025-03-24 22:58:23,Delivery,High,5.2,1
T000500,C06946,O016659,2025-03-27 21:09:02,Product Quality,Medium,6.4,1
T000501,C03128,O047874,2025-03-11 17:51:11,Payment,Medium,23.5,1
T000502,C05002,O035854,2025-02-19 13:26:22,Delivery,Medium,7.4,1
T000503,C07705,O018245,2025-02-15 16:29:01,Other,Medium,4.7,0
T000504,C09999,O047695,2025-12-26 12:09:42,Delivery,Medium,4.1,1
T000505,C04511,O036285,2025-08-28 13:05:40,Return,Low,26.7,0
T000506,C00928,O051327,2025-09-19 11:15:43,Other,Low,28.5,1
T000507,C08076,O052016,2025-12-06 06:48:06,Product Quality,Low,45.6,1
T000508,C01527,O048945,2025-10-30 21:09:21,Product Quality,Medium,32.2,1
T000509,C02031,O054133,2025-07-14 15:41:35,Product Quality,Medium,19.4,1
T000510,C07405,O016019,2025-04-19 20:26:28,Cancellation,Low,9.2,1
T000511,C02293,O016612,2025-04-06 01:39:01,Other,Medium,51.7,1
T000512,C02323,O034503,2025-02-03 09:38:59,Delivery,High,2.8,1
T000513,C06323,O013437,2025-05-30 10:26:31,Product Quality,Medium,3.7,1
T000514,C08136,O029896,2025-10-10 08:59:04,Return,Medium,8.5,1
T000515,C05758,O008480,2025-04-21 06:00:03,Delivery,Medium,4.1,1
T000516,C02451,O003532,2025-01-07 22:06:24,Product Quality,High,14.7,1
T000517,C04207,O026450,2025-04-05 09:44:46,Product Quality,High,19.0,1
T000518,C05787,O035690,2025-12-30 11:42:53,Delivery,Medium,12.1,1
T000519,C04438,O006971,2025-12-08 22:38:31,Delivery,Medium,9.1,1
T000520,C07208,O023052,2025-07-15 07:02:15,Delivery,Low,15.5,1
T000521,C03137,O042680,2025-07-14 19:09:43,Other,Medium,38.4,1
T000522,C00688,O027003,2025-01-12 20:36:30,Delivery,Low,8.2,1
T000523,C00456,O017366,2025-07-01 13:38:02,Delivery,Low,3.8,1
T000524,C00200,O035055,2025-09-01 00:58:34,Delivery,Low,22.4,0
T000525,C01040,O019820,2025-01-07 16:08:59,Return,Medium,33.4,1
T000526,C06749,O039620,2025-08-26 13:59:20,Other,High,32.8,1
T000527,C05120,O032581,2025-12-02 07:20:37,Delivery,High,6.1,1
T000528,C01466,O026325,2025-04-02 18:41:35,Other,Medium,8.0,1
T000529,C00458,O000480,2025-07-26 11:53:36,Other,Medium,17.2,1
T000530,C01372,O044693,2025-11-10 20:31:38,Delivery,High,14.9,1
T000531,C05955,O034628,2025-08-20 19:58:59,Delivery,Medium,12.5,1
T000532,C03733,O053005,2025-02-02 01:41:56,Product Quality,Medium,22.6,1
T000533,C06900,O000091,2025-07-06 05:57:08,Other,Low,4.3,1
T000534,C05236,O029164,2025-02-23 11:58:28,Product Quality,High,21.1,1
T000535,C01539,O046287,2025-06-16 17:14:24,Product Quality,Low,30.4,1
T000536,C07029,O029835,2025-01-14 11:00:52,Delivery,High,9.3,1
T000537,C02546,O043236,2025-11-18 09:30:19,Delivery,Medium,4.1,1
T000538,C02674,O033668,2025-11-14 07:03:02,Other,Medium,17.0,1
T000539,C05270,O042475,2025-07-30 16:30:24,Delivery,Medium,13.9,1
T000540,C04511,O027710,2025-12-06 01:30:33,Product Quality,Low,13.4,1
T000541,C04383,O049295,2025-12-21 15:20:34,Delivery,Medium,18.3,1
T000542,C04518,O044914,2025-08-05 07:48:29,Delivery,Low,10.4,1
T000543,C08981,O031215,2025-11-21 05:56:07,Payment,High,13.0,1
T000544,C09472,O049382,2025-09-22 10:57:52,Return,Low,50.7,1
T000545,C01228,O031265,2025-10-20 01:20:37,Other,Low,5.6,1
T000546,C04914,O054092,2025-04-20 07:16:53,Product Quality,Medium,18.3,1
T000547,C07141,O038302,2025-04-26 10:31:30,Product Quality,Medium,11.7,1
T000548,C02241,O012073,2025-07-27 21:52:27,Other,Low,17.9,1
T000549,C05321,O052711,2025-04-29 08:44:32,Delivery,High,17.1,1
T000550,C06226,O001774,2025-07-16 23:11:36,Payment,High,7.1,1
T000551,C09440,O012277,2025-11-18 16:14:15,Product Quality,Medium,12.9,1
T000552,C07967,O018578,2025-04-19 05:37:20,Other,Medium,15.4,1
T000553,C04900,O015495,2025-08-24 09:33:39,Delivery,Low,11.1,1
T000554,C06983,O021736,2025-06-04 21:58:55,Delivery,Medium,16.6,1
T000555,C02249,O016711,2025-04-20 13:33:34,Delivery,Medium,22.9,1
T000556,C08322,O038094,2025-05-18 16:29:25,Return,Medium,11.1,1
T000557,C06269,O034604,2025-03-20 04:41:20,Cancellation,Low,11.8,1
T000558,C08819,O053585,2025-07-17 06:26:23,Product Quality,Medium,11.3,1
T000559,C09786,O028232,2025-03-03 06:26:46,Delivery,Low,7.1,1
T000560,C08378,O012930,2025-11-19 15:37:15,Cancellation,High,24.4,1
T000561,C04517,O037673,2025-07-03 20:46:01,Product Quality,Low,4.0,1
T000562,C00618,O033312,2025-06-05 02:15:14,Other,Medium,3.9,1
T000563,C07767,O012260,2025-03-23 19:01:20,Delivery,Medium,19.9,1
T000564,C08535,O011567,2025-06-15 00:07:45,Product Quality,High,12.4,1
T000565,C07263,O011087,2025-03-04 21:28:00,Delivery,High,6.9,1
T000566,C08955,O018398,2025-11-13 11:37:41,Product Quality,High,15.6,1
T000567,C04612,O041325,2025-02-05 20:26:13,Return,Medium,9.7,1
T000568,C00998,O019093,2025-12-19 23:14:43,Return,Low,5.6,1
T000569,C07379,O024801,2025-03-31 21:17:45,Delivery,Medium,4.1,1
T000570,C03087,O005671,2025-06-03 15:10:29,Delivery,Low,10.9,1
T000571,C00307,O009029,2025-10-25 06:11:11,Cancellation,Medium,1.6,1
T000572,C05585,O025449,2025-12-22 07:23:20,Product Quality,Low,11.3,1
T000573,C03322,O032010,2025-03-14 13:25:11,Delivery,Medium,8.5,1
T000574,C06969,O051004,2025-05-09 14:39:44,Return,Low,5.6,1
T000575,C03887,O019281,2025-09-15 02:39:51,Cancellation,Medium,8.4,1
T000576,C07116,O050631,2025-10-10 09:41:35,Payment,Medium,5.0,1
T000577,C03035,O019664,2025-08-26 08:40:21,Cancellation,Medium,5.7,1
T000578,C08300,O021768,2025-01-21 20:42:29,Other,High,10.6,0
T000579,C03447,O013959,2025-08-18 16:26:18,Delivery,High,47.7,1
T000580,C03595,O047201,2025-12-13 15:56:24,Other,High,15.9,1
T000581,C00147,O034572,2025-11-04 04:50:20,Delivery,Medium,14.6,0
T000582,C05023,O029561,2025-01-13 21:02:14,Delivery,Medium,0.5,1
T000583,C00465,O028432,2025-02-19 13:42:56,Delivery,Medium,9.0,1
T000584,C07642,O005060,2025-06-08 02:22:16,Return,Medium,12.8,1
T000585,C02856,O042375,2025-12-09 11:34:31,Other,Low,21.0,1
T000586,C07022,O045184,2025-04-24 18:53:58,Return,Low,15.3,1
T000587,C06355,O018033,2025-08-29 15:26:16,Payment,Low,34.4,1
T000588,C01731,O020752,2025-10-09 19:04:59,Delivery,High,23.1,1
T000589,C05755,O007171,2025-10-14 21:56:54,Delivery,Medium,3.6,1
T000590,C01976,O040427,2025-06-24 21:36:42,Delivery,Medium,6.7,1
T000591,C06942,O034120,2025-12-22 22:19:31,Return,Medium,8.8,1
T000592,C06092,O010397,2025-06-25 10:12:16,Product Quality,Medium,10.3,1
T000593,C05962,O044987,2025-05-15 11:51:39,Cancellation,Low,10.8,1
T000594,C09265,O028679,2025-02-04 11:05:42,Delivery,Medium,18.9,1
T000595,C00389,O001859,2025-06-21 13:21:25,Product Quality,Medium,11.5,1
T000596,C08588,O019657,2025-12-21 21:32:07,Payment,Medium,21.1,1
T000597,C05084,O043240,2025-01-13 02:31:35,Payment,Medium,11.1,1
T000598,C01933,O008880,2025-08-16 21:49:25,Payment,Medium,28.9,1
T000599,C07005,O026864,2025-03-29 20:28:18,Payment,Medium,10.7,1
T000600,C03116,O051459,2025-08-03 10:52:01,Delivery,Medium,5.1,1
T000601,C02768,O019231,2025-02-25 07:07:16,Product Quality,Medium,12.7,1
T000602,C05173,O048896,2025-06-20 20:33:25,Cancellation,Medium,5.3,1
T000603,C07307,O054799,2025-10-13 08:37:16,Delivery,Low,29.7,1
T000604,C09430,O039156,2025-08-23 02:20:36,Delivery,Medium,23.3,1
T000605,C01159,O024026,2025-08-31 01:46:29,Return,Low,16.4,1
T000606,C05421,O044081,2025-11-04 11:52:12,Product Quality,Medium,19.0,1
T000607,C06610,O032850,2025-10-13 15:44:47,Cancellation,Low,8.9,1
T000608,C02786,O043460,2025-07-16 17:02:41,Return,Low,8.8,1
T000609,C08403,O045700,2025-11-19 10:12:01,Cancellation,Medium,32.4,1
T000610,C01705,O032918,2025-10-25 15:17:32,Delivery,High,6.8,1
T000611,C06817,O025246,2025-02-19 14:48:42,Delivery,High,15.7,1
T000612,C01742,O041610,2025-09-09 18:58:36,Return,Low,5.3,1
T000613,C06507,O029867,2025-04-14 14:23:08,Delivery,Medium,16.0,1
T000614,C06839,O024139,2025-11-05 21:44:08,Cancellation,Medium,31.6,1
T000615,C00836,O009434,2025-08-18 00:51:28,Cancellation,Medium,5.6,1
T000616,C04699,O015973,2025-07-14 05:13:00,Payment,Low,31.5,1
T000617,C08117,O000999,2025-03-27 17:30:04,Other,Medium,5.2,1
T000618,C08151,O002332,2025-04-29 07:13:26,Return,Medium,1.2,1
T000619,C04845,O046837,2025-05-01 11:07:41,Product Quality,Medium,11.0,1
T000620,C06009,O022291,2025-03-17 21:09:56,Product Quality,Medium,15.0,1
T000621,C08923,O007586,2025-12-06 19:00:34,Delivery,Medium,9.4,1
T000622,C09940,O022660,2025-01-19 02:37:42,Cancellation,Medium,30.6,1
T000623,C05523,O019602,2025-06-09 22:04:23,Delivery,Low,7.0,1
T000624,C02930,O045007,2025-09-09 04:40:31,Return,Low,8.1,1
T000625,C05219,O042516,2025-05-24 02:25:28,Delivery,Medium,9.8,1
T000626,C08008,O046475,2025-06-12 13:39:41,Other,Low,35.5,1
T000627,C00437,O011874,2025-09-01 18:59:20,Cancellation,Medium,11.9,1
T000628,C07066,O034616,2025-01-10 23:59:53,Delivery,Medium,18.7,1
T000629,C05238,O041371,2025-02-01 23:13:24,Delivery,High,16.7,0
T000630,C02786,O003020,2025-10-07 17:20:28,Delivery,Low,13.4,1
T000631,C04736,O053422,2025-11-24 11:24:24,Cancellation,Medium,36.1,1
T000632,C04354,O049717,2025-02-25 17:19:16,Delivery,Medium,49.5,1
T000633,C02894,O040313,2025-08-06 08:07:53,Return,Medium,33.5,1
T000634,C06326,O053242,2025-10-03 00:09:36,Other,Low,49.5,1
T000635,C01608,O045739,2025-11-15 22:07:07,Product Quality,Medium,9.7,1
T000636,C01672,O052818,2025-03-12 08:35:40,Delivery,Medium,6.5,1
T000637,C05241,O040204,2025-07-23 03:13:26,Cancellation,High,20.4,1
T000638,C05636,O002741,2025-06-15 06:26:26,Other,Medium,20.7,1
T000639,C07933,O035209,2025-06-09 18:17:08,Payment,Low,9.3,1
T000640,C03054,O051012,2025-12-17 20:54:22,Product Quality,Medium,1.0,1
T000641,C05077,O002288,2025-11-06 23:27:00,Delivery,Low,15.5,1
T000642,C09026,O016013,2025-01-07 03:55:50,Cancellation,Medium,9.2,1
T000643,C05568,O024572,2025-07-24 12:10:17,Delivery,Low,17.1,1
T000644,C07442,O008770,2025-05-11 04:18:13,Payment,Medium,7.4,1
T000645,C09279,O047989,2025-03-17 04:31:38,Delivery,Low,21.9,1
T000646,C09836,O006850,2025-12-05 00:40:13,Return,Low,9.8,1
T000647,C01334,O048971,2025-10-12 03:59:54,Cancellation,Medium,21.4,1
T000648,C02416,O032713,2025-06-08 02:20:28,Other,Medium,4.4,1
T000649,C03024,O027868,2025-06-03 16:35:46,Delivery,Medium,5.4,1
T000650,C07909,O042667,2025-03-01 20:28:07,Payment,Medium,36.7,1
T000651,C03720,O051957,2025-05-30 02:33:51,Delivery,High,20.5,1
T000652,C01854,O053157,2025-09-17 12:31:49,Delivery,Medium,5.4,1
T000653,C06768,O018160,2025-03-22 05:50:36,Product Quality,Medium,5.8,1
T000654,C04558,O036165,2025-05-01 22:02:03,Cancellation,Medium,45.2,1
T000655,C03073,O043485,2025-03-13 12:33:00,Delivery,Low,14.2,1
T000656,C00528,O052619,2025-05-29 13:52:59,Payment,Low,41.6,0
T000657,C09549,O031230,2025-08-03 22:35:01,Return,Low,10.0,1
T000658,C00235,O048631,2025-03-19 08:05:09,Product Quality,Low,12.8,0
T000659,C01636,O031154,2025-11-24 12:56:01,Payment,Low,9.8,1
T000660,C07884,O015972,2025-01-06 10:01:30,Delivery,Medium,30.3,1
T000661,C07809,O028168,2025-07-05 08:47:01,Delivery,Medium,15.1,1
T000662,C03149,O013808,2025-01-14 15:45:29,Return,High,7.0,1
T000663,C06571,O006862,2025-10-20 20:12:34,Cancellation,Medium,27.6,1
T000664,C09211,O049420,2025-03-08 15:34:41,Other,Low,18.0,1
T000665,C04297,O029104,2025-05-08 15:24:59,Delivery,Low,7.6,1
T000666,C06888,O027956,2025-01-24 13:46:44,Delivery,Medium,12.3,0
T000667,C08457,O006056,2025-01-16 16:53:59,Return,Medium,34.9,1
T000668,C07435,O005233,2025-04-20 20:14:44,Product Quality,Low,16.5,1
T000669,C04910,O004497,2025-04-24 02:11:54,Return,Medium,26.2,1
T000670,C06479,O011668,2025-12-23 11:21:20,Delivery,Medium,11.2,1
T000671,C09192,O035541,2025-06-15 22:57:57,Delivery,High,7.8,1
T000672,C05729,O003701,2025-05-28 10:52:53,Delivery,High,25.5,1
T000673,C00876,O023664,2025-11-10 06:53:29,Cancellation,High,12.5,1
T000674,C04375,O008404,2025-08-26 16:45:26,Delivery,Low,10.0,1
T000675,C07049,O006654,2025-08-12 03:52:55,Delivery,Medium,12.3,1
T000676,C04239,O030531,2025-08-02 23:43:35,Product Quality,Medium,23.8,1
T000677,C08906,O045384,2025-03-01 14:15:33,Product Quality,Low,8.5,1
T000678,C01500,O049211,2025-12-16 15:51:07,Product Quality,Medium,18.6,1
T000679,C09060,O043278,2025-11-26 03:54:58,Delivery,Medium,16.2,0
T000680,C04228,O021511,2025-08-23 07:30:20,Product Quality,Low,16.0,1
T000681,C08610,O021505,2025-03-23 01:46:53,Delivery,Medium,36.8,1
T000682,C03808,O000890,2025-07-04 12:41:44,Cancellation,Low,8.2,1
T000683,C03418,O052930,2025-09-23 12:52:16,Delivery,Medium,39.9,1
T000684,C07836,O019282,2025-09-06 07:09:02,Delivery,High,3.0,1
T000685,C08190,O034931,2025-09-08 20:13:43,Product Quality,Medium,7.8,1
T000686,C09786,O010837,2025-08-19 03:46:03,Product Quality,Low,11.8,1
T000687,C06256,O028469,2025-10-13 02:46:41,Payment,Medium,6.9,0
T000688,C03166,O003942,2025-05-25 18:36:53,Product Quality,Low,17.0,1
