order_id,customer_id,order_date,order_status,payment_method,discount,shipping_fee,total_revenue,total_profit
O000294,C00193,2025-10-06 02:45:52,Completed,Wallet,50.0,73.4,3133.19,1563.26
O000295,C09419,2025-03-30 00:18:04,Completed,UPI,150.0,0.0,0.0,-150.0
O000296,C08208,2025-12-09 07:16:55,Completed,Debit Card,50.0,0.0,2337.29,1343.22
O000297,C07202,2025-01-08 02:19:54,Cancelled,Debit Card,200.0,0.0,0.0,-200.0
O000298,C08504,2025-02-06 05:27:47,Completed,UPI,500.0,0.0,3393.33,1426.32
O000299,C05351,2025-07-17 13:27:57,Completed,Credit Card,100.0,0.0,10599.58,5132.78
O000300,C07716,2025-06-22 04:44:11,Completed,Debit Card,0.0,0.0,1948.18,1076.22
O000301,C05968,2025-08-25 20:34:59,Completed,COD,300.0,0.0,19.33,-184.79
O000302,C05407,2025-12-23 12:51:43,Completed,COD,50.0,0.0,1446.73,670.55
O000303,C02103,2025-06-01 14:30:38,Completed,Wallet,0.0,102.87,2030.76,911.32
O000304,C08462,2025-06-16 08:01:19,Completed,Net Banking,0.0,0.0,2565.03,1034.88
O000305,C08821,2025-11-28 00:08:36,Completed,Debit Card,50.0,0.0,6309.73,2781.53
O000306,C09708,2025-04-14 11:05:39,Completed,Credit Card,100.0,0.0,4778.96,1985.66
O000307,C01194,2025-03-08 17:23:38,Completed,Debit Card,50.0,0.0,1512.64,647.28
O000308,C02892,2025-10-13 17:04:03,Completed,Debit Card,100.0,89.3,6758.18,3937.23
O000309,C06836,2025-12-11 08:05:36,Completed,Credit Card,300.0,44.27,6869.88,3423.64
O000310,C08537,2025-09-23 03:25:01,Completed,UPI,100.0,47.11,0.0,-88.22
O000311,C07496,2025-05-15 12:13:52,Completed,Net Banking,50.0,0.0,15458.4,8242.0
O000312,C04543,2025-08-09 15:31:20,Completed,UPI,0.0,102.83,4888.25,2668.59
O000313,C07252,2025-03-30 23:37:02,Completed,Credit Card,150.0,0.0,2714.59,1233.1
O000314,C00711,2025-12-12 04:54:21,Completed,Credit Card,300.0,0.0,0.0,-300.0
O000315,C06609,2025-11-09 17:36:11,Cancelled,UPI,100.0,0.0,3938.05,1702.54
O000316,C00082,2025-02-17 04:07:35,Completed,UPI,0.0,0.0,6702.75,3430.83
O000317,C00463,2025-04-18 23:11:57,Completed,UPI,100.0,48.34,1564.42,736.82
O000318,C07556,2025-09-11 12:41:06,Completed,UPI,150.0,0.0,2005.64,1073.11
O000319,C04763,2025-02-22 14:21:26,Completed,Credit Card,300.0,0.0,0.0,-300.0
O000320,C00581,2025-12-24 02:21:10,Completed,COD,200.0,0.0,4226.22,2235.39
O000321,C04808,2025-03-31 05:23:25,Completed,Net Banking,200.0,0.0,4880.72,2113.2
O000322,C00616,2025-06-25 13:23:05,Completed,Credit Card,0.0,0.0,1555.62,892.13
O000323,C03438,2025-05-05 05:59:09,Completed,COD,200.0,0.0,2645.02,1151.87
O000324,C01559,2025-01-01 17:16:22,Completed,Credit Card,50.0,0.0,12018.98,6358.93
O000325,C02179,2025-06-23 07:33:58,Completed,Debit Card,500.0,0.0,1440.36,722.87
O000326,C01944,2025-09-26 21:55:43,Completed,Debit Card,100.0,0.0,0.0,-100.0
O000327,C03696,2025-11-11 10:31:00,Completed,Debit Card,150.0,0.0,1431.31,771.79
O000328,C01071,2025-01-24 03:26:35,Completed,UPI,0.0,0.0,1212.44,690.51
O000329,C05260,2025-01-21 21:49:15,Completed,Credit Card,0.0,0.0,0.0,0.0
O000330,C04055,2025-06-06 20:39:17,Completed,UPI,0.0,98.92,8215.01,4292.57
O000331,C08383,2025-12-08 16:15:57,Completed,UPI,100.0,60.58,599.68,111.58
O000332,C08236,2025-08-05 17:15:15,Completed,Credit Card,500.0,105.92,1257.47,280.71
O000333,C08220,2025-03-23 13:55:44,Completed,Credit Card,200.0,0.0,886.1,367.02
O000334,C04684,2025-08-06 13:08:42,Completed,Credit Card,0.0,0.0,0.0,0.0
O000335,C02884,2025-04-09 22:49:38,Completed,Debit Card,0.0,0.0,0.0,0.0
O000336,C04138,2025-12-28 02:23:15,Completed,COD,0.0,52.73,2161.38,1197.29
O000337,C06857,2025-01-07 13:08:15,Completed,UPI,100.0,0.0,2941.06,1552.15
O000338,C05281,2025-02-20 17:33:37,Completed,UPI,100.0,77.53,2451.02,1032.95
O000339,C06226,2025-09-02 08:04:52,Completed,Credit Card,300.0,0.0,9849.52,4566.99
O000340,C06920,2025-07-19 03:36:29,Completed,Debit Card,100.0,0.0,7820.18,3468.83
O000341,C09170,2025-01-20 07:04:45,Completed,UPI,100.0,0.0,6289.18,2977.68
O000342,C09430,2025-06-03 13:54:01,Completed,UPI,0.0,0.0,2849.83,1442.43
O000343,C08391,2025-06-04 09:09:30,Cancelled,Net Banking,100.0,0.0,2399.18,569.23
O000344,C00642,2025-07-02 02:35:43,Cancelled,Debit Card,200.0,0.0,976.49,375.98
O000345,C09792,2025-09-02 19:48:56,Cancelled,Wallet,150.0,0.0,4716.49,2240.13
O000346,C07022,2025-01-15 04:26:28,Completed,UPI,300.0,0.0,0.0,-300.0
O000347,C06917,2025-12-23 21:01:53,Completed,Credit Card,100.0,59.52,0.0,-85.12
O000348,C00226,2025-08-23 11:48:10,Completed,Credit Card,200.0,0.0,1487.95,428.74
O000349,C04782,2025-11-05 08:59:34,Completed,UPI,100.0,0.0,0.0,-100.0
O000350,C06248,2025-02-09 07:25:55,Completed,Debit Card,0.0,0.0,2592.07,1231.34
O000351,C02760,2025-05-02 22:09:00,Completed,UPI,150.0,0.0,2778.21,1427.74
O000352,C00823,2025-05-28 21:11:37,Completed,Net Banking,50.0,34.8,14100.74,7927.35
O000353,C05305,2025-10-07 03:12:18,Completed,Credit Card,50.0,118.11,68.11,-20.47
O000354,C04449,2025-07-30 09:24:22,Completed,Credit Card,50.0,59.42,3941.68,1996.38
O000355,C00430,2025-07-08 07:58:18,Completed,UPI,200.0,40.95,3818.28,1913.81
O000356,C05179,2025-12-05 03:10:25,Cancelled,Wallet,50.0,0.0,1662.27,752.68
O000357,C01070,2025-07-03 19:11:00,Completed,Credit Card,100.0,0.0,6689.76,3371.59
O000358,C04229,2025-11-12 21:59:03,Completed,Debit Card,300.0,0.0,1371.28,366.06
O000359,C02677,2025-11-17 10:26:37,Completed,Wallet,100.0,0.0,0.0,-100.0
O000360,C09700,2025-12-09 15:22:15,Completed,Net Banking,150.0,0.0,127.07,-73.92
O000361,C00340,2025-01-28 10:54:32,Completed,Debit Card,0.0,0.0,5513.65,2981.05
O000362,C05579,2025-10-29 14:41:29,Completed,UPI,100.0,0.0,4246.93,2420.68
O000363,C01504,2025-11-14 03:30:16,Completed,Wallet,100.0,0.0,14625.39,5989.07
O000364,C03175,2025-09-07 18:04:34,Completed,Credit Card,50.0,87.15,5132.48,2681.18
O000365,C01831,2025-08-04 06:26:42,Completed,Net Banking,300.0,0.0,1100.17,530.3
O000366,C09950,2025-08-22 03:46:13,Completed,Credit Card,0.0,0.0,4638.95,2118.45
O000367,C00317,2025-07-02 10:26:04,Completed,Net Banking,50.0,0.0,0.0,-50.0
O000368,C05391,2025-05-10 16:06:09,Completed,UPI,500.0,0.0,0.0,-500.0
O000369,C06062,2025-09-06 22:10:50,Completed,Credit Card,100.0,72.5,5501.84,2635.24
O000370,C07705,2025-08-23 20:22:03,Completed,Credit Card,100.0,0.0,6129.94,2695.42
O000371,C06241,2025-10-06 12:08:41,Completed,Credit Card,150.0,0.0,0.0,-150.0
O000372,C02296,2025-05-02 12:44:44,Completed,Credit Card,300.0,0.0,432.25,39.32
O000373,C05962,2025-09-25 17:48:43,Completed,Wallet,100.0,0.0,3392.93,1653.66
O000374,C09749,2025-02-07 19:12:18,Completed,Credit Card,300.0,0.0,4723.25,2450.11
O000375,C08470,2025-08-29 13:56:50,Completed,Credit Card,200.0,0.0,2763.53,1173.15
O000376,C04524,2025-07-10 19:09:26,Completed,Credit Card,300.0,37.34,0.0,-290.67
O000377,C04760,2025-11-26 03:03:53,Completed,Credit Card,0.0,91.96,1775.95,814.06
O000378,C01317,2025-10-14 07:19:08,Completed,UPI,200.0,0.0,0.0,-200.0
O000379,C05676,2025-06-01 00:41:06,Completed,Credit Card,0.0,0.0,6746.52,3544.99
O000380,C02780,2025-11-24 03:44:50,Completed,Credit Card,50.0,0.0,4306.13,2200.88
O000381,C01073,2025-03-31 05:03:55,Completed,Credit Card,300.0,0.0,1751.18,848.31
O000382,C04727,2025-03-05 23:17:06,Completed,UPI,100.0,0.0,198.14,35.82
O000383,C00438,2025-11-30 02:24:02,Completed,Wallet,50.0,0.0,0.0,-50.0
O000384,C01191,2025-07-16 02:01:40,Completed,UPI,50.0,0.0,704.15,226.29
O000385,C02176,2025-09-26 09:09:00,Cancelled,UPI,150.0,0.0,7361.12,3150.8
O000386,C09904,2025-12-08 07:59:04,Completed,Net Banking,50.0,0.0,1306.07,595.44
O000387,C08060,2025-08-05 23:46:03,Completed,UPI,200.0,0.0,15054.74,6642.09
O000388,C05395,2025-03-06 13:35:24,Completed,Debit Card,0.0,0.0,0.0,0.0
O000389,C02307,2025-08-11 09:35:48,Completed,Credit Card,150.0,0.0,1195.55,514.15
O000390,C05175,2025-12-14 11:16:02,Completed,UPI,200.0,59.97,0.0,-185.01
O000391,C06473,2025-09-26 07:52:11,Completed,Wallet,150.0,116.78,792.5,130.82
O000392,C00049,2025-12-07 23:49:13,Completed,COD,100.0,0.0,1134.69,601.31
O000393,C09876,2025-04-25 13:30:09,Completed,UPI,300.0,0.0,1648.52,669.94
O000394,C06251,2025-09-22 14:26:27,Completed,Credit Card,150.0,74.65,2914.59,1204.89
O000395,C09879,2025-03-24 05:04:15,Completed,UPI,0.0,0.0,8313.06,3696.18
O000396,C04679,2025-06-11 00:13:41,Completed,UPI,150.0,36.39,2621.79,1239.44
O000397,C06218,2025-08-28 23:50:56,Completed,UPI,50.0,78.8,3292.35,1626.51
O000398,C04603,2025-07-24 05:40:07,Completed,UPI,0.0,0.0,2153.71,1190.14
O000399,C00097,2025-04-07 06:31:19,Completed,Net Banking,50.0,83.08,6689.71,3898.19
O000400,C08483,2025-06-26 10:08:39,Cancelled,UPI,50.0,0.0,740.35,310.58
O000401,C04479,2025-03-05 17:59:49,Completed,UPI,100.0,0.0,361.72,68.71
O000402,C04697,2025-03-13 01:58:38,Completed,UPI,0.0,0.0,6961.64,3377.19
O000403,C03574,2025-07-27 13:06:03,Completed,Net Banking,50.0,0.0,7029.79,3429.91
O000404,C04309,2025-06-26 06:05:23,Completed,Debit Card,0.0,92.51,6787.46,3968.13
O000405,C07248,2025-08-04 20:22:09,Completed,Credit Card,150.0,0.0,0.0,-150.0
O000406,C06992,2025-03-20 05:29:57,Completed,COD,0.0,0.0,808.14,416.79
O000407,C08059,2025-09-20 00:47:29,Completed,COD,200.0,0.0,1356.69,672.95
O000408,C09746,2025-09-01 21:04:56,Completed,COD,150.0,0.0,1246.0,275.9
O000409,C03893,2025-10-02 19:43:20,Completed,Credit Card,150.0,0.0,591.89,262.13
O000410,C03364,2025-07-01 08:37:47,Completed,Wallet,300.0,0.0,4595.0,2062.42
O000411,C04923,2025-08-28 19:01:53,Completed,Net Banking,0.0,55.45,55.45,13.86
O000412,C01528,2025-06-26 08:03:32,Completed,Debit Card,200.0,0.0,12287.23,6833.86
O000413,C07563,2025-03-14 21:31:06,Completed,Net Banking,200.0,0.0,0.0,-200.0
O000414,C05790,2025-07-25 10:21:52,Completed,Wallet,500.0,59.09,6745.32,3309.6
O000415,C02100,2025-03-16 17:13:00,Completed,Credit Card,150.0,0.0,3062.49,1767.3
O000416,C08628,2025-11-04 13:19:51,Completed,UPI,100.0,70.16,2585.15,1580.37
O000417,C06175,2025-07-04 05:50:23,Completed,UPI,50.0,0.0,588.41,288.75
O000418,C00334,2025-05-06 01:51:08,Cancelled,Credit Card,200.0,0.0,8881.17,4636.65
O000419,C01953,2025-08-29 00:03:24,Completed,Credit Card,150.0,0.0,0.0,-150.0
O000420,C08895,2025-08-16 12:03:47,Completed,Debit Card,50.0,113.04,4758.45,2685.53
O000421,C03788,2025-03-31 03:48:28,Completed,Credit Card,100.0,0.0,7404.78,3517.42
O000422,C09839,2025-12-05 12:35:57,Completed,UPI,200.0,0.0,526.02,81.95
O000423,C05281,2025-02-07 01:21:08,Completed,Credit Card,0.0,0.0,5126.75,2558.36
O000424,C02066,2025-12-24 00:51:05,Completed,Credit Card,50.0,85.65,546.43,109.96
O000425,C05918,2025-05-10 12:33:56,Completed,Credit Card,0.0,0.0,6261.44,3551.68
O000426,C01020,2025-05-27 09:50:01,Completed,Net Banking,0.0,0.0,7671.94,4639.88
O000427,C08051,2025-07-19 01:54:54,Completed,Credit Card,150.0,0.0,6269.73,2911.98
O000428,C06261,2025-12-02 15:27:09,Completed,Net Banking,150.0,0.0,3706.76,2075.96
O000429,C09635,2025-03-31 19:40:00,Completed,UPI,200.0,0.0,1970.03,1006.46
O000430,C06884,2025-07-07 19:29:05,Completed,UPI,100.0,0.0,6071.84,3399.96
O000431,C00478,2025-04-17 04:45:21,Completed,UPI,0.0,0.0,11806.86,6179.11
O000432,C04750,2025-10-13 15:37:51,Completed,Credit Card,150.0,0.0,2215.45,490.13
O000433,C05296,2025-08-15 09:51:20,Completed,Credit Card,500.0,0.0,7316.14,3412.57
O000434,C09153,2025-05-03 02:12:22,Completed,Net Banking,200.0,0.0,3685.77,1941.85
O000435,C04307,2025-01-30 06:41:37,Completed,UPI,100.0,0.0,747.36,317.59
O000436,C05914,2025-02-19 02:41:25,Completed,UPI,0.0,0.0,7878.44,4057.04
O000437,C01852,2025-12-20 18:25:29,Completed,Credit Card,300.0,95.07,927.06,442.46
O000438,C02430,2025-04-07 09:21:00,Completed,COD,300.0,116.48,1027.13,265.36
O000439,C05467,2025-05-28 05:10:17,Completed,UPI,50.0,74.17,2065.45,1022.78
O000440,C06952,2025-09-26 08:38:11,Completed,Credit Card,50.0,0.0,0.0,-50.0
O000441,C04339,2025-04-24 15:04:51,Completed,Debit Card,150.0,0.0,5132.79,2381.19
O000442,C04309,2025-01-02 21:55:53,Completed,Net Banking,100.0,0.0,1021.33,384.58
O000443,C02544,2025-11-13 00:18:08,Completed,Debit Card,300.0,0.0,5718.34,3024.11
O000444,C06964,2025-07-17 15:07:52,Completed,COD,100.0,0.0,4545.17,2375.37
O000445,C00058,2025-09-26 11:28:50,Cancelled,Credit Card,500.0,100.37,0.0,-474.91
O000446,C05115,2025-12-08 10:36:05,Completed,Debit Card,200.0,0.0,1065.54,474.48
O000447,C00039,2025-05-17 17:44:26,Completed,UPI,200.0,0.0,0.0,-200.0
O000448,C05913,2025-02-08 00:48:30,Completed,Credit Card,100.0,0.0,0.0,-100.0
O000449,C00303,2025-05-03 05:52:16,Completed,COD,150.0,0.0,1738.28,638.91
O000450,C09393,2025-02-26 11:21:34,Completed,UPI,0.0,0.0,4849.17,2402.63
O000451,C04766,2025-01-02 20:25:37,Completed,Net Banking,100.0,0.0,3306.37,1814.52
O000452,C06823,2025-06-24 04:22:39,Completed,UPI,0.0,0.0,11960.58,5526.8
O000453,C08521,2025-04-26 16:52:06,Completed,Net Banking,50.0,66.27,4944.76,2729.99
O000454,C02336,2025-02-25 16:43:35,Completed,UPI,100.0,77.33,3801.63,1629.38
O000455,C05378,2025-11-19 11:25:30,Completed,Credit Card,150.0,0.0,12512.12,6312.21
O000456,C08620,2025-03-30 14:03:53,Cancelled,Credit Card,50.0,0.0,1528.9,944.4
O000457,C05356,2025-06-18 09:39:00,Completed,COD,200.0,0.0,0.0,-200.0
O000458,C03910,2025-03-27 10:30:19,Completed,UPI,100.0,0.0,2725.94,1683.32
O000459,C03665,2025-11-10 01:20:24,Completed,Net Banking,0.0,0.0,6868.56,3048.38
O000460,C03818,2025-07-20 14:36:37,Completed,Debit Card,100.0,61.51,28290.85,15935.62
O000461,C06139,2025-05-27 08:46:26,Completed,UPI,100.0,93.5,2490.64,1103.0
O000462,C00443,2025-02-08 13:13:50,Completed,Debit Card,150.0,107.19,16057.2,8658.8
O000463,C04138,2025-01-20 01:09:38,Completed,Credit Card,0.0,0.0,2493.12,1033.2
O000464,C05585,2025-06-21 04:28:51,Completed,Credit Card,0.0,65.02,7069.36,3947.22
O000465,C07837,2025-05-09 23:26:38,Completed,UPI,0.0,71.37,71.37,17.84
O000466,C05283,2025-12-23 04:45:42,Completed,Credit Card,100.0,0.0,0.0,-100.0
O000467,C09250,2025-03-18 16:21:55,Completed,UPI,200.0,0.0,427.04,-6.74
O000468,C04426,2025-06-26 03:25:09,Completed,COD,0.0,82.96,2381.79,1075.9
O000469,C06491,2025-08-29 03:18:42,Completed,Credit Card,0.0,0.0,5581.32,3245.12
O000470,C00172,2025-09-30 16:14:00,Completed,Net Banking,0.0,97.91,97.91,24.48
O000471,C02368,2025-05-24 03:31:10,Completed,Net Banking,150.0,72.72,7632.06,3895.39
O000472,C08129,2025-06-20 08:53:30,Completed,UPI,0.0,0.0,821.85,414.15
O000473,C05842,2025-02-19 07:16:23,Completed,UPI,100.0,0.0,4048.77,2265.97
O000474,C09454,2025-03-25 05:55:12,Completed,Wallet,0.0,0.0,10483.78,4709.37
O000475,C07513,2025-01-29 17:52:21,Completed,Credit Card,200.0,0.0,2369.06,1359.7
O000476,C04485,2025-05-16 19:43:42,Completed,UPI,150.0,0.0,2199.56,940.53
O000477,C07766,2025-04-24 17:56:17,Completed,UPI,150.0,0.0,10496.78,5680.92
O000478,C04667,2025-06-18 02:08:14,Completed,UPI,300.0,116.62,0.0,-270.85
O000479,C03278,2025-04-15 06:37:16,Completed,Wallet,300.0,0.0,1948.52,648.71
O000480,C00458,2025-04-24 10:01:50,Cancelled,UPI,100.0,0.0,3363.79,1656.81
O000481,C08642,2025-04-28 15:21:14,Completed,Debit Card,100.0,0.0,8498.07,4952.0
O000482,C04172,2025-06-08 14:27:29,Completed,COD,0.0,41.4,1479.49,461.64
O000483,C06834,2025-05-22 12:21:29,Completed,UPI,0.0,0.0,3534.63,1833.03
O000484,C01515,2025-10-23 10:32:22,Completed,UPI,150.0,119.55,4223.88,2040.7
O000485,C08269,2025-12-06 05:08:34,Completed,UPI,50.0,0.0,2680.9,1469.91
O000486,C08219,2025-08-05 14:40:48,Completed,Debit Card,100.0,0.0,194.95,32.63
O000487,C04810,2025-02-27 10:55:54,Completed,Credit Card,0.0,0.0,1370.58,751.61
O000488,C06706,2025-08-24 08:11:40,Completed,Debit Card,0.0,92.84,4998.87,2740.19
O000489,C05200,2025-06-27 21:19:05,Completed,UPI,0.0,0.0,17064.97,9333.28
O000490,C05503,2025-12-01 10:08:56,Completed,Debit Card,0.0,0.0,3774.74,2093.92
O000491,C08869,2025-05-17 06:21:14,Completed,Net Banking,0.0,0.0,2556.25,1540.16
O000492,C09664,2025-06-03 14:05:09,Completed,UPI,150.0,92.91,7238.59,4127.75
O000493,C03652,2025-11-27 00:36:00,Completed,UPI,500.0,0.0,2052.27,679.61
O000494,C03292,2025-03-23 00:17:33,Completed,UPI,50.0,110.77,3252.02,1921.98
O000495,C03020,2025-02-14 03:59:20,Completed,Debit Card,100.0,0.0,3615.27,1920.45
O000496,C07690,2025-11-03 06:57:18,Completed,UPI,0.0,0.0,4913.29,2468.28
O000497,C07220,2025-06-01 09:34:58,Completed,Debit Card,200.0,40.94,2309.05,1154.27
O000498,C00427,2025-06-17 18:51:13,Completed,UPI,0.0,0.0,3230.43,1328.23
O000499,C00880,2025-09-10 06:14:56,Completed,UPI,500.0,79.1,5231.84,2029.12
O000500,C06446,2025-09-16 15:26:55,Cancelled,Credit Card,150.0,0.0,0.0,-150.0
O000501,C02725,2025-11-01 18:23:18,Completed,Debit Card,200.0,0.0,3883.96,1971.83
O000502,C00911,2025-12-11 02:01:45,Completed,UPI,0.0,0.0,1170.59,595.82
O000503,C04122,2025-07-15 12:26:36,Completed,Credit Card,0.0,103.09,103.09,25.77
O000504,C08756,2025-05-28 13:36:33,Completed,Net Banking,150.0,118.85,3720.45,1864.1
O000505,C03638,2025-08-17 05:27:09,Completed,Net Banking,300.0,0.0,3252.94,1346.48
O000506,C06938,2025-05-29 11:19:14,Completed,UPI,300.0,0.0,10793.38,5056.87
O000507,C08995,2025-03-16 11:53:33,Completed,UPI,150.0,0.0,6943.33,2932.89
O000508,C01682,2025-04-15 06:41:42,Cancelled,UPI,150.0,0.0,2884.56,1516.53
O000509,C06078,2025-02-10 04:55:28,Completed,UPI,100.0,0.0,940.85,239.59
O000510,C09061,2025-05-11 21:55:19,Completed,Debit Card,0.0,0.0,895.77,509.73
O000511,C01922,2025-07-10 09:07:50,Completed,Net Banking,150.0,0.0,0.0,-150.0
O000512,C09884,2025-09-04 05:38:21,Completed,Debit Card,50.0,0.0,7626.64,3565.25
O000513,C03626,2025-09-26 09:56:18,Completed,UPI,50.0,0.0,6091.08,2743.31
O000514,C02161,2025-05-04 23:03:39,Completed,UPI,100.0,78.43,976.47,349.16
O000515,C08361,2025-10-15 12:00:13,Completed,Credit Card,0.0,0.0,14150.48,8084.25
O000516,C04668,2025-09-01 18:19:32,Completed,UPI,0.0,0.0,5349.4,3160.38
O000517,C06690,2025-04-05 23:05:14,Completed,UPI,0.0,0.0,5744.25,2226.46
O000518,C04884,2025-06-15 01:46:37,Completed,Credit Card,150.0,0.0,1782.39,749.77
O000519,C06418,2025-08-11 22:21:47,Completed,UPI,50.0,0.0,4079.57,1949.17
O000520,C00346,2025-06-03 04:22:41,Completed,UPI,100.0,0.0,0.0,-100.0
O000521,C03475,2025-05-17 09:32:17,Completed,Wallet,0.0,0.0,0.0,0.0
O000522,C06556,2025-03-15 01:40:24,Completed,Credit Card,300.0,0.0,6903.21,2724.33
O000523,C03480,2025-10-02 09:59:21,Completed,Wallet,300.0,0.0,931.56,392.42
O000524,C07739,2025-03-22 10:29:21,Completed,UPI,500.0,60.93,2375.08,1083.42
O000525,C09603,2025-11-10 01:08:30,Completed,Credit Card,100.0,0.0,10785.2,5853.16
O000526,C00363,2025-05-12 08:02:16,Completed,Wallet,0.0,0.0,1638.2,1032.31
O000527,C08539,2025-06-25 03:02:19,Completed,COD,100.0,0.0,4168.04,2414.54
O000528,C01679,2025-07-06 03:56:58,Completed,Credit Card,50.0,0.0,643.19,352.78
O000529,C09160,2025-07-17 01:22:04,Completed,Debit Card,50.0,0.0,7153.23,3915.45
O000530,C09461,2025-06-08 09:13:33,Completed,UPI,150.0,0.0,0.0,-150.0
O000531,C05670,2025-02-22 01:19:16,Completed,Wallet,100.0,0.0,2537.14,1126.77
O000532,C04777,2025-05-12 10:30:24,Completed,COD,50.0,0.0,1404.17,781.19
O000533,C07568,2025-10-10 11:25:07,Completed,Credit Card,150.0,0.0,0.0,-150.0
O000534,C09167,2025-09-18 01:39:37,Completed,UPI,50.0,0.0,4529.94,2192.18
O000535,C02306,2025-08-11 15:08:35,Completed,UPI,0.0,0.0,8235.01,4454.08
O000536,C03801,2025-09-02 21:14:48,Completed,Net Banking,500.0,0.0,3799.63,1823.84
O000537,C04157,2025-11-05 00:39:43,Completed,Net Banking,0.0,112.81,112.81,28.2
O000538,C08445,2025-02-26 11:14:58,Completed,UPI,0.0,0.0,4065.19,1860.89
O000539,C01354,2025-03-10 21:53:29,Completed,COD,50.0,0.0,3127.7,1937.31
O000540,C06215,2025-10-13 13:17:48,Cancelled,Net Banking,50.0,0.0,0.0,-50.0
O000541,C03482,2025-01-22 06:15:35,Completed,COD,0.0,0.0,654.9,257.84
O000542,C08836,2025-08-24 00:29:14,Completed,Credit Card,50.0,0.0,2899.78,1565.89
O000543,C03373,2025-05-30 08:39:37,Completed,Net Banking,500.0,0.0,237.88,-165.49
O000544,C09781,2025-07-17 16:24:14,Completed,COD,0.0,0.0,18245.5,9634.79
O000545,C00154,2025-07-03 07:26:06,Completed,Net Banking,50.0,0.0,2343.96,778.95
O000546,C02377,2025-06-19 04:30:41,Completed,COD,100.0,0.0,0.0,-100.0
O000547,C04561,2025-10-05 02:42:26,Completed,Net Banking,200.0,0.0,1592.5,762.86
O000548,C02546,2025-10-27 07:07:03,Completed,Credit Card,150.0,0.0,2350.19,1078.27
O000549,C07361,2025-04-17 06:32:44,Completed,UPI,100.0,0.0,866.61,429.89
O000550,C08120,2025-08-30 13:26:05,Completed,UPI,0.0,0.0,0.0,0.0
O000551,C06957,2025-06-04 23:19:25,Completed,Credit Card,500.0,0.0,4690.46,2073.12
O000552,C09700,2025-11-15 17:21:47,Completed,UPI,200.0,79.95,678.84,149.17
O000553,C04548,2025-12-08 16:21:26,Completed,UPI,200.0,0.0,1374.75,683.74
O000554,C09796,2025-11-30 11:00:22,Completed,UPI,200.0,0.0,3260.63,1375.98
O000555,C01238,2025-10-03 10:24:35,Completed,Debit Card,150.0,0.0,552.59,108.52
O000556,C08447,2025-06-02 23:33:03,Completed,Debit Card,0.0,54.86,54.86,13.72
O000557,C00374,2025-05-14 13:08:43,Completed,Wallet,0.0,0.0,657.89,232.3
O000558,C05300,2025-05-18 06:40:35,Completed,UPI,150.0,0.0,4986.83,2354.03
O000559,C04832,2025-07-09 01:23:26,Completed,UPI,500.0,0.0,6789.0,2766.14
O000560,C08548,2025-10-16 11:49:54,Completed,Credit Card,100.0,47.55,0.0,-88.11
O000561,C06993,2025-04-11 05:05:15,Completed,UPI,100.0,0.0,5732.63,2583.02
O000562,C04396,2025-12-06 23:43:23,Completed,COD,50.0,0.0,6887.56,4277.03
O000563,C08944,2025-07-25 04:43:10,Cancelled,UPI,150.0,0.0,0.0,-150.0
O000564,C08839,2025-11-15 22:16:25,Completed,COD,0.0,0.0,13801.3,6308.11
O000565,C00242,2025-12-08 16:11:55,Completed,UPI,500.0,0.0,5381.44,2710.68
O000566,C08694,2025-01-21 14:27:28,Completed,UPI,500.0,0.0,2100.86,816.54
O000567,C05249,2025-01-24 15:00:19,Completed,UPI,200.0,0.0,612.72,205.02
O000568,C08373,2025-11-24 01:45:29,Completed,UPI,50.0,0.0,0.0,-50.0
O000569,C01805,2025-10-06 08:56:42,Completed,UPI,0.0,0.0,2923.42,997.58
O000570,C01495,2025-06-02 23:16:48,Completed,COD,100.0,0.0,1899.51,1194.3
O000571,C07214,2025-01-22 16:27:19,Completed,Wallet,50.0,0.0,2869.35,1262.64
O000572,C02730,2025-07-18 05:40:38,Completed,Credit Card,50.0,0.0,3268.44,1805.78
O000573,C05567,2025-03-20 22:21:01,Completed,Net Banking,200.0,0.0,0.0,-200.0
O000574,C06872,2025-07-26 03:04:42,Completed,UPI,200.0,0.0,2281.47,733.11
O000575,C06086,2025-11-18 00:27:01,Completed,Wallet,150.0,102.89,0.0,-124.28
O000576,C06973,2025-12-06 05:24:15,Completed,Credit Card,0.0,0.0,7601.74,3818.91
O000577,C06187,2025-04-17 20:38:00,Completed,Wallet,100.0,0.0,10999.29,5949.68
O000578,C03770,2025-01-28 21:02:33,Completed,Net Banking,150.0,0.0,4112.78,2577.54
O000579,C00901,2025-05-24 21:06:16,Completed,UPI,100.0,0.0,1008.12,438.86
O000580,C08539,2025-06-27 19:37:07,Completed,Credit Card,0.0,0.0,6499.11,3501.48
O000581,C08447,2025-06-16 16:25:02,Completed,Credit Card,100.0,0.0,1202.82,583.85
