event_id,customer_id,session_id,event_date,event_type,product_id,device,experiment_group
E0000349,C02626,S027026,2025-10-05 10:17:00,Visit,,Desktop,Control
E0000350,C05397,S012366,2025-02-01 01:40:12,Visit,,Mobile,Control
E0000351,C03496,S020811,2025-04-11 10:22:56,Visit,,Mobile,Control
E0000352,C04690,S062842,2025-12-14 15:59:02,Visit,,Mobile,Control
E0000353,C06242,S094987,2025-04-16 03:06:45,Visit,,Tablet,Treatment
E0000354,C02301,S083111,2025-01-04 02:41:46,Visit,,Mobile,Control
E0000355,C03538,S107765,2025-09-02 01:57:13,Visit,,Mobile,Treatment
E0000356,C09356,S046291,2025-01-31 22:07:23,Visit,,Desktop,Treatment
E0000357,C07410,S064415,2025-10-30 03:43:25,Visit,,Mobile,Control
E0000358,C08240,S088933,2025-03-28 22:10:01,Visit,,Desktop,Treatment
E0000359,C01597,S086698,2025-03-01 14:34:33,Visit,,Mobile,Treatment
E0000360,C01962,S065465,2025-05-02 04:43:40,Visit,,Mobile,Control
E0000361,C07490,S099658,2025-01-18 06:39:35,Visit,,Mobile,Treatment
E0000362,C00630,S002205,2025-05-24 01:37:57,Visit,,Desktop,Treatment
E0000363,C04918,S010896,2025-08-21 14:16:00,Visit,,Mobile,Control
E0000364,C05572,S101663,2025-06-13 07:01:33,Visit,,Desktop,Treatment
E0000365,C03705,S025019,2025-01-27 07:29:57,Visit,,Mobile,Treatment
E0000366,C04542,S005025,2025-06-06 04:18:19,Visit,,Desktop,Treatment
E0000367,C09985,S098315,2025-06-26 11:11:03,Visit,,Desktop,Control
E0000368,C05004,S096509,2025-10-03 18:00:23,Visit,,Tablet,Treatment
E0000369,C04628,S034699,2025-01-22 11:27:47,Visit,,Desktop,Treatment
E0000370,C03618,S093197,2025-07-09 04:57:27,Visit,,Mobile,Treatment
E0000371,C04589,S087099,2025-06-01 23:54:36,Visit,,Desktop,Control
E0000372,C03957,S014561,2025-03-26 06:03:40,Visit,,Desktop,Treatment
E0000373,C05558,S091936,2025-02-27 20:15:33,Visit,,Mobile,Treatment
E0000374,C01366,S032616,2025-09-22 11:23:13,Visit,,Mobile,Control
E0000375,C06333,S073260,2025-04-18 03:50:02,Visit,,Mobile,Treatment
E0000376,C04156,S093102,2025-02-08 14:03:03,Visit,,Tablet,Treatment
E0000377,C02222,S096012,2025-05-25 04:37:00,Visit,,Mobile,Control
E0000378,C06869,S087109,2025-06-26 20:59:19,Visit,,Mobile,Treatment
E0000379,C04726,S002871,2025-11-27 15:47:14,Visit,,Mobile,Treatment
E0000380,C00303,S085798,2025-02-22 01:39:18,Visit,,Desktop,Control
E0000381,C07052,S097632,2025-02-13 06:23:27,Visit,,Mobile,Control
E0000382,C08331,S080213,2025-08-26 00:20:31,Visit,,Desktop,Treatment
E0000383,C07633,S111466,2025-08-09 09:25:55,Visit,,Mobile,Control
E0000384,C05584,S104558,2025-05-28 13:55:26,Visit,,Desktop,Treatment
E0000385,C05740,S007008,2025-03-05 01:09:56,Visit,,Desktop,Treatment
E0000386,C08495,S062452,2025-12-10 22:07:03,Visit,,Desktop,Treatment
E0000387,C05474,S037027,2025-11-15 21:40:32,Visit,,Mobile,Treatment
E0000388,C05620,S046506,2025-04-25 18:40:21,Visit,,Desktop,Control
E0000389,C09367,S083661,2025-08-15 23:49:59,Visit,,Mobile,Treatment
E0000390,C07917,S059385,2025-04-07 15:58:49,Visit,,Mobile,Treatment
E0000391,C09720,S108633,2025-09-15 21:55:36,Visit,,Mobile,Control
E0000392,C02567,S112994,2025-01-28 20:47:24,Visit,,Tablet,Treatment
E0000393,C01874,S018543,2025-04-10 19:37:23,Visit,,Desktop,Control
E0000394,C07602,S030620,2025-04-17 17:28:02,Visit,,Desktop,Treatment
E0000395,C09886,S025844,2025-04-29 21:55:27,Visit,,Mobile,Treatment
E0000396,C07622,S050640,2025-09-17 05:07:57,Visit,,Mobile,Control
E0000397,C07626,S111987,2025-06-18 04:28:04,Visit,,Desktop,Treatment
E0000398,C01524,S048020,2025-07-24 02:04:40,Visit,,Mobile,Treatment
E0000399,C04202,S107323,2025-04-13 02:54:20,Visit,,Desktop,Treatment
E0000400,C05199,S112833,2025-10-17 03:03:20,Visit,,Desktop,Control
E0000401,C05369,S072823,2025-04-01 00:12:44,Visit,,Desktop,Control
E0000402,C06970,S045237,2025-12-22 16:55:46,Visit,,Mobile,Treatment
E0000403,C09026,S110896,2025-02-03 16:14:28,Visit,,Mobile,Control
E0000404,C05827,S053062,2025-12-09 10:56:58,Visit,,Mobile,Control
E0000405,C07677,S068976,2025-07-20 01:15:05,Visit,,Mobile,Treatment
E0000406,C01068,S023346,2025-06-18 18:57:24,Visit,,Mobile,Treatment
E0000407,C03826,S007893,2025-04-05 01:45:38,Visit,,Mobile,Control
E0000408,C02253,S084481,2025-04-25 07:42:23,Visit,,Desktop,Control
E0000409,C04248,S030512,2025-01-21 20:08:34,Visit,,Desktop,Control
E0000410,C07496,S113204,2025-10-29 06:51:24,Visit,,Mobile,Control
E0000411,C02598,S070968,2025-10-29 04:29:33,Visit,,Mobile,Control
E0000412,C02319,S006472,2025-12-01 01:58:09,Visit,,Tablet,Treatment
E0000413,C01791,S111284,2025-07-01 21:56:28,Visit,,Desktop,Control
E0000414,C09439,S042988,2025-06-22 11:30:17,Visit,,Mobile,Treatment
E0000415,C03534,S078602,2025-11-28 06:41:12,Visit,,Mobile,Control
E0000416,C06282,S072087,2025-05-11 02:02:32,Visit,,Mobile,Treatment
E0000417,C01611,S046198,2025-08-11 10:36:12,Visit,,Mobile,Control
E0000418,C08422,S006916,2025-03-31 02:46:14,Visit,,Desktop,Treatment
E0000419,C01103,S109758,2025-10-25 12:46:35,Visit,,Desktop,Control
E0000420,C07339,S003329,2025-03-23 01:00:42,Visit,,Mobile,Control
E0000421,C02117,S060259,2025-11-17 01:11:28,Visit,,Mobile,Treatment
E0000422,C09915,S068863,2025-10-31 14:48:58,Visit,,Mobile,Treatment
E0000423,C05852,S057769,2025-06-27 01:39:57,Visit,,Mobile,Control
E0000424,C08502,S103260,2025-10-17 04:43:20,Visit,,Mobile,Treatment
E0000425,C02238,S074528,2025-12-08 04:05:08,Visit,,Mobile,Control
E0000426,C07868,S023296,2025-06-30 19:25:14,Visit,,Mobile,Treatment
E0000427,C03756,S063067,2025-12-21 03:48:17,Visit,,Mobile,Treatment
E0000428,C05628,S080672,2025-09-28 09:44:16,Visit,,Mobile,Control
E0000429,C00065,S013235,2025-10-07 15:03:08,Visit,,Tablet,Control
E0000430,C07127,S045608,2025-06-04 12:02:11,Visit,,Mobile,Treatment
E0000431,C09910,S024223,2025-08-20 02:37:52,Visit,,Mobile,Treatment
E0000432,C08683,S083549,2025-11-18 05:31:12,Visit,,Desktop,Treatment
E0000433,C05799,S019615,2025-07-12 14:59:31,Visit,,Mobile,Control
E0000434,C07153,S037727,2025-01-04 08:07:25,Visit,,Mobile,Control
E0000435,C08074,S014969,2025-07-11 03:01:33,Visit,,Mobile,Treatment
E0000436,C04318,S051858,2025-01-07 00:14:40,Visit,,Mobile,Treatment
E0000437,C02548,S102667,2025-08-25 10:39:15,Visit,,Mobile,Treatment
E0000438,C03712,S032839,2025-05-18 04:44:15,Visit,,Mobile,Control
E0000439,C02823,S003784,2025-03-06 12:06:27,Visit,,Mobile,Treatment
E0000440,C06786,S057789,2025-11-29 07:26:24,Visit,,Mobile,Treatment
E0000441,C03132,S016656,2025-05-12 00:22:17,Visit,,Desktop,Treatment
E0000442,C01391,S051469,2025-05-20 23:38:04,Visit,,Mobile,Treatment
E0000443,C01163,S087186,2025-05-04 03:57:56,Visit,,Desktop,Control
E0000444,C00837,S001319,2025-08-13 07:33:17,Visit,,Desktop,Treatment
E0000445,C02836,S018430,2025-05-31 22:31:16,Visit,,Mobile,Treatment
E0000446,C08125,S104314,2025-04-22 19:01:02,Visit,,Desktop,Control
E0000447,C01569,S009246,2025-03-31 00:17:09,Visit,,Mobile,Treatment
E0000448,C01378,S070865,2025-09-16 21:58:57,Visit,,Desktop,Treatment
E0000449,C06774,S018082,2025-03-07 12:08:13,Visit,,Mobile,Treatment
E0000450,C02472,S003332,2025-11-10 23:03:42,Visit,,Mobile,Treatment
E0000451,C04534,S084049,2025-06-28 20:47:37,Visit,,Desktop,Control
E0000452,C07215,S078953,2025-01-27 02:05:58,Visit,,Desktop,Control
E0000453,C01705,S030708,2025-05-27 19:57:39,Visit,,Mobile,Control
E0000454,C04497,S073487,2025-02-24 17:28:16,Visit,,Mobile,Control
E0000455,C00162,S070723,2025-06-30 22:59:11,Visit,,Tablet,Control
E0000456,C09018,S063441,2025-01-27 15:30:49,Visit,,Mobile,Control
E0000457,C00847,S056861,2025-12-04 09:42:53,Visit,,Mobile,Control
E0000458,C09181,S005232,2025-12-01 18:11:51,Visit,,Mobile,Treatment
E0000459,C04006,S105302,2025-10-31 12:37:19,Visit,,Mobile,Control
E0000460,C07839,S060918,2025-01-31 16:52:40,Visit,,Mobile,Treatment
E0000461,C05495,S071138,2025-05-09 12:10:36,Visit,,Desktop,Treatment
E0000462,C08326,S024192,2025-09-04 19:05:06,Visit,,Mobile,Control
E0000463,C00545,S096896,2025-05-13 17:21:06,Visit,,Tablet,Treatment
E0000464,C06630,S082645,2025-02-11 07:47:09,Visit,,Desktop,Treatment
E0000465,C08466,S107872,2025-07-01 09:58:28,Visit,,Desktop,Treatment
E0000466,C07121,S013014,2025-03-26 12:44:41,Visit,,Mobile,Control
E0000467,C05880,S032184,2025-05-31 20:03:13,Visit,,Desktop,Treatment
E0000468,C08671,S018750,2025-12-17 04:18:20,Visit,,Desktop,Treatment
E0000469,C08649,S003911,2025-03-06 02:19:45,Visit,,Tablet,Control
E0000470,C03283,S092985,2025-06-11 04:48:14,Visit,,Mobile,Control
E0000471,C09165,S095559,2025-08-28 16:23:19,Visit,,Desktop,Treatment
E0000472,C02158,S032538,2025-02-04 23:45:04,Visit,,Desktop,Control
E0000473,C08325,S014331,2025-06-15 16:32:44,Visit,,Mobile,Control
E0000474,C02133,S061621,2025-11-15 18:29:28,Visit,,Mobile,Treatment
E0000475,C00679,S024367,2025-01-17 17:04:01,Visit,,Mobile,Control
E0000476,C05467,S109424,2025-03-21 07:50:31,Visit,,Desktop,Treatment
E0000477,C06303,S096081,2025-01-14 17:50:01,Visit,,Mobile,Control
E0000478,C06649,S043367,2025-12-09 12:05:58,Visit,,Desktop,Treatment
E0000479,C03458,S037060,2025-09-23 03:44:41,Visit,,Desktop,Treatment
E0000480,C01922,S014897,2025-09-17 16:41:35,Visit,,Mobile,Treatment
E0000481,C08170,S018261,2025-04-15 02:12:57,Visit,,Desktop,Treatment
E0000482,C02031,S034962,2025-09-06 00:47:00,Visit,,Mobile,Control
E0000483,C07602,S058146,2025-06-06 19:33:57,Visit,,Desktop,Treatment
E0000484,C07781,S053782,2025-10-28 01:55:42,Visit,,Desktop,Control
E0000485,C06532,S030297,2025-01-31 11:27:19,Visit,,Mobile,Treatment
E0000486,C09415,S003017,2025-09-30 21:54:36,Visit,,Mobile,Treatment
E0000487,C02612,S077923,2025-08-26 00:01:28,Visit,,Mobile,Control
E0000488,C06855,S105170,2025-09-23 01:59:27,Visit,,Mobile,Treatment
E0000489,C06763,S031443,2025-01-01 04:06:52,Visit,,Desktop,Control
E0000490,C05505,S026485,2025-06-20 09:46:27,Visit,,Desktop,Control
E0000491,C02622,S093304,2025-09-23 05:16:16,Visit,,Mobile,Treatment
E0000492,C05618,S107037,2025-08-01 16:28:24,Visit,,Tablet,Treatment
E0000493,C08064,S105162,2025-12-09 19:02:17,Visit,,Desktop,Control
E0000494,C05008,S064571,2025-02-03 20:42:45,Visit,,Desktop,Control
E0000495,C07646,S049902,2025-05-16 15:52:38,Visit,,Mobile,Treatment
E0000496,C08469,S009170,2025-02-02 05:14:27,Visit,,Mobile,Control
E0000497,C03008,S041654,2025-07-31 00:34:55,Visit,,Mobile,Control
E0000498,C00325,S090077,2025-01-22 19:43:16,Visit,,Mobile,Treatment
E0000499,C07941,S018491,2025-05-20 18:26:33,Visit,,Mobile,Control
E0000500,C06949,S016408,2025-07-12 02:38:46,Visit,,Mobile,Control
E0000501,C06742,S092789,2025-12-26 05:44:02,Visit,,Mobile,Treatment
E0000502,C00436,S017346,2025-09-24 15:33:38,Visit,,Desktop,Treatment
E0000503,C01889,S110365,2025-12-15 20:38:47,Visit,,Desktop,Control
E0000504,C00833,S072799,2025-08-27 00:00:28,Visit,,Mobile,Treatment
E0000505,C06441,S052645,2025-06-05 04:51:49,Visit,,Tablet,Treatment
E0000506,C08195,S077082,2025-06-05 11:48:48,Visit,,Desktop,Control
E0000507,C00401,S097702,2025-06-10 18:09:22,Visit,,Mobile,Control
E0000508,C09357,S077927,2025-05-16 12:57:17,Visit,,Mobile,Control
E0000509,C03024,S105855,2025-05-10 13:05:33,Visit,,Mobile,Control
E0000510,C00527,S023464,2025-03-09 15:48:19,Visit,,Mobile,Control
E0000511,C01861,S039430,2025-02-03 14:23:15,Visit,,Mobile,Control
E0000512,C01040,S009673,2025-07-19 16:13:35,Visit,,Desktop,Treatment
E0000513,C04114,S105691,2025-08-09 15:48:51,Visit,,Tablet,Treatment
E0000514,C01327,S018732,2025-11-26 15:47:39,Visit,,Desktop,Treatment
E0000515,C04117,S024523,2025-09-15 23:49:22,Visit,,Mobile,Treatment
E0000516,C03175,S114789,2025-07-08 14:14:50,Visit,,Mobile,Treatment
E0000517,C05438,S110288,2025-12-07 20:29:16,Visit,,Desktop,Control
E0000518,C09528,S053995,2025-06-27 06:29:03,Visit,,Mobile,Control
E0000519,C09520,S108256,2025-01-21 15:45:49,Visit,,Tablet,Control
E0000520,C01018,S063863,2025-12-12 07:30:58,Visit,,Mobile,Control
E0000521,C08828,S114893,2025-07-24 20:04:40,Visit,,Mobile,Treatment
E0000522,C02003,S076736,2025-02-03 17:31:38,Visit,,Desktop,Control
E0000523,C00693,S032448,2025-02-18 22:29:44,Visit,,Mobile,Treatment
E0000524,C09634,S007711,2025-12-13 00:23:46,Visit,,Mobile,Treatment
E0000525,C00836,S015178,2025-11-25 11:49:58,Visit,,Mobile,Control
E0000526,C00292,S010726,2025-01-08 00:44:30,Visit,,Mobile,Control
E0000527,C05172,S069188,2025-05-31 15:50:45,Visit,,Mobile,Control
E0000528,C07804,S018325,2025-02-17 23:45:48,Visit,,Mobile,Treatment
E0000529,C04081,S082833,2025-02-27 04:47:20,Visit,,Mobile,Control
E0000530,C03298,S093764,2025-09-21 12:40:53,Visit,,Desktop,Control
E0000531,C06825,S029031,2025-10-15 20:38:56,Visit,,Desktop,Control
E0000532,C06509,S046930,2025-06-02 12:02:11,Visit,,Mobile,Treatment
E0000533,C05251,S025439,2025-03-22 16:02:38,Visit,,Desktop,Control
E0000534,C09766,S071629,2025-07-26 12:24:39,Visit,,Mobile,Control
E0000535,C07914,S105452,2025-02-19 23:09:55,Visit,,Mobile,Control
E0000536,C00946,S106836,2025-03-21 03:32:37,Visit,,Mobile,Control
E0000537,C05600,S109078,2025-09-14 17:56:26,Visit,,Desktop,Treatment
E0000538,C09537,S071205,2025-08-11 09:25:20,Visit,,Mobile,Treatment
E0000539,C07666,S071298,2025-09-14 02:35:12,Visit,,Mobile,Treatment
E0000540,C01581,S033621,2025-08-20 23:01:11,Visit,,Desktop,Treatment
E0000541,C09175,S041041,2025-04-02 08:30:00,Visit,,Desktop,Treatment
E0000542,C09196,S113913,2025-02-21 08:37:15,Visit,,Mobile,Treatment
E0000543,C04705,S074596,2025-06-24 02:15:25,Visit,,Desktop,Treatment
E0000544,C02886,S040280,2025-05-05 10:31:47,Visit,,Desktop,Control
E0000545,C04815,S094899,2025-10-22 23:44:20,Visit,,Mobile,Control
E0000546,C09332,S001548,2025-03-22 00:37:30,Visit,,Mobile,Treatment
E0000547,C09718,S059693,2025-07-11 15:29:50,Visit,,Desktop,Control
E0000548,C09054,S031218,2025-08-21 18:23:36,Visit,,Mobile,Control
E0000549,C02022,S114889,2025-07-20 16:28:48,Visit,,Mobile,Control
E0000550,C02757,S056180,2025-06-02 13:24:37,Visit,,Desktop,Treatment
E0000551,C05748,S051006,2025-05-14 07:43:47,Visit,,Mobile,Treatment
E0000552,C03272,S053095,2025-10-07 12:42:55,Visit,,Desktop,Treatment
E0000553,C08653,S016950,2025-07-25 18:51:10,Visit,,Mobile,Control
E0000554,C03049,S107816,2025-01-23 05:30:36,Visit,,Desktop,Control
E0000555,C02298,S020075,2025-09-16 11:43:17,Visit,,Mobile,Control
E0000556,C04476,S107509,2025-02-09 09:25:58,Visit,,Mobile,Treatment
E0000557,C02660,S082034,2025-01-07 07:20:03,Visit,,Desktop,Control
E0000558,C02155,S105129,2025-11-12 15:04:58,Visit,,Mobile,Treatment
E0000559,C07458,S112384,2025-04-11 08:57:07,Visit,,Mobile,Control
E0000560,C00513,S074796,2025-10-07 12:42:45,Visit,,Mobile,Control
E0000561,C07259,S098199,2025-10-01 06:53:14,Visit,,Mobile,Control
E0000562,C07284,S083612,2025-05-31 05:28:58,Visit,,Desktop,Control
E0000563,C09119,S070712,2025-02-02 14:20:33,Visit,,Mobile,Treatment
E0000564,C05421,S089634,2025-09-02 07:29:42,Visit,,Desktop,Control
E0000565,C01429,S000817,2025-01-24 19:42:22,Visit,,Desktop,Control
E0000566,C00612,S058763,2025-09-21 07:54:15,Visit,,Mobile,Control
E0000567,C06866,S053423,2025-01-01 13:13:20,Visit,,Mobile,Control
E0000568,C09368,S049071,2025-11-28 07:50:57,Visit,,Mobile,Treatment
E0000569,C01524,S073135,2025-08-14 12:54:47,Visit,,Desktop,Control
E0000570,C02404,S019112,2025-08-05 11:28:51,Visit,,Desktop,Treatment
E0000571,C02191,S014573,2025-11-30 00:27:25,Visit,,Mobile,Control
E0000572,C04596,S026457,2025-12-13 09:22:54,Visit,,Mobile,Control
E0000573,C09855,S114984,2025-08-14 09:09:36,Visit,,Mobile,Treatment
E0000574,C02142,S059162,2025-08-31 01:12:09,Visit,,Mobile,Treatment
E0000575,C00822,S106952,2025-10-07 17:16:56,Visit,,Mobile,Control
E0000576,C05917,S064532,2025-05-13 16:46:53,Visit,,Mobile,Treatment
E0000577,C05862,S074689,2025-11-03 12:44:13,Visit,,Mobile,Control
E0000578,C06136,S104497,2025-05-17 06:56:28,Visit,,Desktop,Treatment
E0000579,C08507,S043973,2025-10-03 10:38:32,Visit,,Mobile,Treatment
E0000580,C08689,S107460,2025-08-11 03:40:48,Visit,,Mobile,Control
E0000581,C02785,S104374,2025-08-25 09:22:46,Visit,,Mobile,Control
E0000582,C06286,S056621,2025-02-15 15:52:59,Visit,,Mobile,Control
E0000583,C09323,S066155,2025-06-08 20:12:34,Visit,,Tablet,Treatment
E0000584,C02080,S079924,2025-07-19 07:43:57,Visit,,Tablet,Control
E0000585,C00383,S102870,2025-05-05 05:25:50,Visit,,Mobile,Treatment
E0000586,C05119,S057591,2025-01-25 22:43:27,Visit,,Desktop,Treatment
E0000587,C07830,S003317,2025-05-30 16:04:34,Visit,,Tablet,Control
E0000588,C00380,S028425,2025-11-17 04:39:13,Visit,,Desktop,Control
E0000589,C07867,S033306,2025-05-28 20:53:28,Visit,,Desktop,Control
E0000590,C03903,S074808,2025-12-29 02:13:47,Visit,,Desktop,Control
E0000591,C05225,S086404,2025-03-05 12:05:14,Visit,,Mobile,Control
E0000592,C04188,S017392,2025-05-11 11:20:17,Visit,,Mobile,Treatment
E0000593,C03018,S097531,2025-01-17 14:38:31,Visit,,Desktop,Control
E0000594,C04810,S083967,2025-05-22 02:39:58,Visit,,Mobile,Treatment
E0000595,C08076,S077333,2025-01-17 21:06:18,Visit,,Mobile,Treatment
E0000596,C05767,S094030,2025-06-18 05:33:55,Visit,,Mobile,Control
E0000597,C06075,S001318,2025-05-26 13:55:54,Visit,,Mobile,Treatment
E0000598,C07025,S077336,2025-09-28 14:09:04,Visit,,Mobile,Treatment
E0000599,C01462,S109287,2025-02-07 19:00:32,Visit,,Mobile,Control
E0000600,C05272,S106928,2025-11-13 02:24:23,Visit,,Desktop,Treatment
E0000601,C01318,S095692,2025-01-11 09:01:57,Visit,,Mobile,Treatment
E0000602,C07858,S044636,2025-01-15 17:36:57,Visit,,Mobile,Control
E0000603,C09294,S083698,2025-11-16 22:36:23,Visit,,Mobile,Control
E0000604,C03282,S022657,2025-09-18 11:18:47,Visit,,Mobile,Control
E0000605,C01984,S006889,2025-01-31 01:15:16,Visit,,Desktop,Control
E0000606,C07887,S021328,2025-08-25 13:32:11,Visit,,Tablet,Control
E0000607,C08527,S103328,2025-07-04 17:56:10,Visit,,Mobile,Treatment
E0000608,C05827,S002835,2025-09-28 23:20:29,Visit,,Desktop,Treatment
E0000609,C02004,S034599,2025-03-19 08:38:38,Visit,,Mobile,Control
E0000610,C03999,S095849,2025-03-24 20:20:21,Visit,,Mobile,Treatment
E0000611,C00992,S027694,2025-01-12 18:44:00,Visit,,Mobile,Treatment
E0000612,C09914,S014972,2025-04-02 19:29:00,Visit,,Mobile,Treatment
E0000613,C05912,S007440,2025-06-20 09:27:10,Visit,,Mobile,Treatment
E0000614,C09679,S056714,2025-10-22 21:05:45,Visit,,Mobile,Treatment
E0000615,C01777,S095621,2025-08-29 10:15:42,Visit,,Mobile,Control
E0000616,C05760,S088349,2025-09-10 18:06:50,Visit,,Desktop,Control
E0000617,C04530,S028258,2025-06-18 16:13:19,Visit,,Tablet,Control
E0000618,C08127,S065186,2025-10-27 16:26:03,Visit,,Desktop,Treatment
E0000619,C08237,S018698,2025-10-17 03:38:59,Visit,,Mobile,Treatment
E0000620,C07575,S102088,2025-01-23 02:47:26,Visit,,Mobile,Control
E0000621,C00079,S040145,2025-09-13 12:19:15,Visit,,Desktop,Control
E0000622,C04142,S030645,2025-10-27 14:22:41,Visit,,Mobile,Control
E0000623,C07444,S018903,2025-06-11 09:08:07,Visit,,Mobile,Control
E0000624,C09000,S110421,2025-01-05 14:37:45,Visit,,Desktop,Treatment
E0000625,C04055,S003084,2025-11-09 12:27:37,Visit,,Tablet,Control
E0000626,C07577,S081452,2025-06-16 09:34:52,Visit,,Mobile,Treatment
E0000627,C04880,S033995,2025-06-22 08:48:05,Visit,,Mobile,Control
E0000628,C06331,S108220,2025-12-11 13:06:16,Visit,,Mobile,Treatment
E0000629,C06425,S096642,2025-03-21 15:37:58,Visit,,Mobile,Control
E0000630,C05072,S002403,2025-03-07 22:50:42,Visit,,Mobile,Control
E0000631,C07279,S057144,2025-10-26 16:54:15,Visit,,Mobile,Treatment
E0000632,C08228,S112042,2025-11-24 08:50:34,Visit,,Mobile,Control
E0000633,C05357,S028037,2025-07-02 06:09:54,Visit,,Mobile,Control
E0000634,C03810,S001888,2025-06-29 15:51:15,Visit,,Desktop,Control
E0000635,C03134,S025882,2025-09-17 17:23:54,Visit,,Mobile,Control
E0000636,C01182,S080404,2025-02-19 03:12:57,Visit,,Desktop,Control
E0000637,C04971,S051530,2025-01-11 15:53:15,Visit,,Desktop,Control
E0000638,C01205,S051555,2025-11-01 06:12:39,Visit,,Mobile,Control
E0000639,C00297,S064074,2025-05-09 08:01:28,Visit,,Mobile,Treatment
E0000640,C02659,S015292,2025-02-25 03:24:23,Visit,,Mobile,Control
E0000641,C03245,S001401,2025-04-03 13:26:00,Visit,,Mobile,Control
E0000642,C07558,S106480,2025-03-22 23:52:13,Visit,,Mobile,Treatment
E0000643,C03559,S070467,2025-02-07 16:22:07,Visit,,Mobile,Control
E0000644,C03384,S053160,2025-02-11 22:43:12,Visit,,Mobile,Control
E0000645,C03380,S069732,2025-10-02 00:09:59,Visit,,Mobile,Control
E0000646,C04690,S045001,2025-07-13 16:32:43,Visit,,Desktop,Control
E0000647,C03169,S031914,2025-07-24 23:43:09,Visit,,Mobile,Control
E0000648,C04997,S100876,2025-04-11 05:19:26,Visit,,Desktop,Treatment
E0000649,C04586,S112705,2025-05-15 00:43:28,Visit,,Mobile,Control
E0000650,C02580,S085147,2025-07-23 01:45:08,Visit,,Desktop,Control
E0000651,C07525,S113221,2025-11-05 09:26:18,Visit,,Mobile,Treatment
E0000652,C02816,S112820,2025-04-07 04:59:01,Visit,,Desktop,Control
E0000653,C09792,S005527,2025-09-30 02:59:04,Visit,,Mobile,Treatment
E0000654,C03400,S106589,2025-05-02 07:22:51,Visit,,Mobile,Treatment
E0000655,C05258,S032306,2025-10-17 18:46:03,Visit,,Tablet,Treatment
E0000656,C07175,S004692,2025-11-13 08:11:40,Visit,,Mobile,Control
E0000657,C01413,S098736,2025-05-05 18:42:18,Visit,,Mobile,Control
E0000658,C02241,S097622,2025-03-12 08:45:15,Visit,,Desktop,Control
E0000659,C04551,S077284,2025-09-14 01:50:22,Visit,,Desktop,Treatment
E0000660,C06471,S041284,2025-04-16 01:16:51,Visit,,Mobile,Control
E0000661,C08416,S001800,2025-06-03 01:07:29,Visit,,Mobile,Control
E0000662,C08689,S112225,2025-01-15 13:04:28,Visit,,Mobile,Control
E0000663,C07053,S080405,2025-03-18 09:43:54,Visit,,Mobile,Control
E0000664,C02803,S002077,2025-08-27 18:32:52,Visit,,Mobile,Control
E0000665,C05615,S025912,2025-06-03 00:32:37,Visit,,Desktop,Control
E0000666,C08413,S041580,2025-08-29 10:30:59,Visit,,Desktop,Control
E0000667,C02807,S073774,2025-10-08 07:47:26,Visit,,Mobile,Control
E0000668,C05072,S050120,2025-06-06 01:06:46,Visit,,Mobile,Control
