session_id,customer_id,session_date,session_duration,pages_viewed,device,traffic_source
S000379,C01491,2025-05-14 08:46:24,32.24,8,Mobile,Referral
S000380,C02467,2025-03-18 23:02:07,6.61,6,Mobile,Paid Ads
S000381,C05298,2025-11-23 12:45:14,17.85,2,Mobile,Organic
S000382,C09021,2025-01-14 17:26:54,12.22,3,Mobile,Email
S000383,C06909,2025-06-25 18:50:17,10.86,9,Mobile,Organic
S000384,C08275,2025-05-10 11:20:43,10.5,10,Desktop,Social Media
S000385,C04356,2025-06-27 02:09:13,4.61,5,Tablet,Organic
S000386,C08644,2025-05-28 05:31:26,1.08,5,Mobile,Referral
S000387,C03349,2025-10-14 17:59:33,8.01,6,Mobile,Paid Ads
S000388,C09680,2025-09-30 11:07:46,9.61,4,Mobile,Paid Ads
S000389,C05587,2025-11-15 00:17:39,5.22,6,Desktop,Referral
S000390,C06128,2025-11-25 02:08:43,2.5,9,Mobile,Referral
S000391,C02793,2025-03-29 09:27:06,10.59,9,Tablet,Organic
S000392,C09224,2025-06-20 10:45:35,20.34,2,Desktop,Social Media
S000393,C01294,2025-08-07 06:40:28,6.33,6,Mobile,Referral
S000394,C01161,2025-01-14 15:14:49,9.38,1,Desktop,Referral
S000395,C08703,2025-08-30 19:18:51,2.31,4,Mobile,Email
S000396,C07999,2025-09-09 13:37:01,4.61,3,Mobile,Paid Ads
S000397,C09868,2025-11-11 10:28:50,4.2,5,Desktop,Referral
S000398,C03555,2025-12-09 04:57:37,3.77,4,Mobile,Paid Ads
S000399,C06942,2025-05-03 06:23:59,9.07,11,Desktop,Social Media
S000400,C02167,2025-10-09 10:38:23,3.0,3,Desktop,Referral
S000401,C05078,2025-03-28 15:58:45,9.58,4,Mobile,Organic
S000402,C00215,2025-08-27 19:10:00,4.51,11,Mobile,Email
S000403,C05617,2025-08-26 07:53:52,11.48,3,Desktop,Organic
S000404,C09819,2025-11-20 19:15:14,2.99,2,Desktop,Paid Ads
S000405,C08311,2025-02-28 19:43:39,7.55,5,Mobile,Paid Ads
S000406,C02130,2025-08-22 19:12:50,4.3,6,Mobile,Email
S000407,C00510,2025-12-26 14:29:22,5.47,9,Mobile,Organic
S000408,C08859,2025-06-13 07:17:57,3.66,5,Mobile,Paid Ads
S000409,C00485,2025-12-13 12:29:44,1.44,6,Mobile,Organic
S000410,C06327,2025-08-04 00:02:37,6.61,4,Mobile,Paid Ads
S000411,C09405,2025-02-15 09:34:11,2.85,4,Tablet,Organic
S000412,C04491,2025-11-25 04:29:24,15.83,5,Desktop,Paid Ads
S000413,C09351,2025-09-16 19:24:48,10.91,8,Mobile,Email
S000414,C06310,2025-03-20 09:29:02,12.23,7,Mobile,Organic
S000415,C06335,2025-05-08 21:34:06,3.75,9,Mobile,Organic
S000416,C01905,2025-12-21 09:57:26,7.71,6,Tablet,Organic
S000417,C01555,2025-04-02 21:27:16,7.35,6,Mobile,Email
S000418,C03814,2025-01-05 18:22:05,6.7,10,Mobile,Referral
S000419,C09688,2025-03-30 07:48:50,7.45,3,Desktop,Social Media
S000420,C07283,2025-04-14 16:43:36,0.64,5,Tablet,Organic
S000421,C01919,2025-09-07 13:02:32,11.61,5,Tablet,Organic
S000422,C01439,2025-01-07 13:36:49,9.67,4,Mobile,Referral
S000423,C09778,2025-11-04 14:35:24,4.07,6,Mobile,Email
S000424,C00266,2025-09-19 17:47:39,2.19,6,Mobile,Email
S000425,C05218,2025-04-04 19:44:17,4.94,9,Mobile,Email
S000426,C07261,2025-12-02 08:46:20,3.16,8,Desktop,Organic
S000427,C06189,2025-06-24 13:45:33,11.97,3,Mobile,Referral
S000428,C01877,2025-06-13 20:54:28,2.4,5,Tablet,Paid Ads
S000429,C05298,2025-09-28 05:37:17,5.76,4,Mobile,Paid Ads
S000430,C00619,2025-02-08 15:00:44,4.1,8,Tablet,Social Media
S000431,C05820,2025-08-29 20:53:45,4.99,7,Mobile,Email
S000432,C02347,2025-02-02 01:21:25,3.65,6,Desktop,Organic
S000433,C00669,2025-07-25 17:54:16,19.9,7,Mobile,Referral
S000434,C02211,2025-06-01 01:48:22,1.3,9,Tablet,Paid Ads
S000435,C05389,2025-07-20 14:21:59,10.14,6,Mobile,Paid Ads
S000436,C02883,2025-09-06 03:20:26,6.98,9,Desktop,Social Media
S000437,C03298,2025-02-17 07:25:17,3.21,4,Mobile,Paid Ads
S000438,C05709,2025-08-02 09:15:49,1.65,3,Desktop,Organic
S000439,C08137,2025-11-01 13:21:45,5.32,4,Mobile,Organic
S000440,C02963,2025-08-22 13:31:59,0.97,9,Mobile,Organic
S000441,C02972,2025-10-29 16:04:09,5.29,2,Mobile,Paid Ads
S000442,C00159,2025-04-01 07:41:26,8.38,5,Desktop,Social Media
S000443,C03598,2025-12-18 03:38:08,5.67,6,Mobile,Social Media
S000444,C06566,2025-06-07 23:45:49,0.3,12,Desktop,Social Media
S000445,C08470,2025-10-10 09:18:30,9.57,5,Desktop,Organic
S000446,C01266,2025-05-04 01:07:19,4.46,7,Mobile,Email
S000447,C03470,2025-08-31 10:49:16,8.09,8,Mobile,Social Media
S000448,C01435,2025-11-12 17:47:12,3.04,7,Mobile,Organic
S000449,C07713,2025-07-09 06:01:46,9.55,8,Mobile,Referral
S000450,C03035,2025-08-13 02:51:54,9.18,7,Mobile,Paid Ads
S000451,C09077,2025-01-09 08:12:35,4.24,4,Tablet,Organic
S000452,C03115,2025-03-27 03:14:06,10.07,4,Mobile,Referral
S000453,C02746,2025-07-18 23:31:08,11.84,10,Mobile,Paid Ads
S000454,C02479,2025-06-21 22:33:55,3.08,4,Desktop,Social Media
S000455,C09686,2025-11-15 17:18:13,9.07,7,Mobile,Paid Ads
S000456,C07716,2025-02-27 00:48:56,0.59,4,Mobile,Organic
S000457,C03513,2025-02-13 04:09:54,7.22,5,Mobile,Organic
S000458,C02649,2025-07-08 07:01:14,15.1,10,Mobile,Organic
S000459,C00682,2025-02-25 21:06:51,4.29,4,Mobile,Paid Ads
S000460,C09898,2025-10-13 16:58:43,3.65,8,Mobile,Social Media
S000461,C08447,2025-09-03 12:49:58,9.99,8,Mobile,Organic
S000462,C02930,2025-07-20 05:52:56,5.24,6,Mobile,Organic
S000463,C03802,2025-10-09 13:19:01,17.97,9,Mobile,Email
S000464,C01798,2025-09-09 17:56:38,13.45,4,Mobile,Referral
S000465,C05154,2025-10-17 16:52:53,4.47,5,Mobile,Organic
S000466,C04539,2025-06-20 06:31:05,5.78,6,Mobile,Organic
S000467,C00172,2025-08-09 12:24:26,6.29,8,Mobile,Social Media
S000468,C06771,2025-01-09 09:55:54,4.85,5,Desktop,Paid Ads
S000469,C00577,2025-08-15 22:58:00,2.55,5,Desktop,Referral
S000470,C00706,2025-08-12 19:42:35,10.29,4,Mobile,Referral
S000471,C07034,2025-07-07 18:43:42,10.83,4,Desktop,Paid Ads
S000472,C09347,2025-04-17 10:18:31,8.84,4,Mobile,Email
S000473,C03781,2025-04-22 17:59:32,4.8,7,Desktop,Organic
S000474,C09103,2025-04-15 16:08:24,4.2,7,Mobile,Email
S000475,C05895,2025-09-14 08:47:22,14.01,9,Mobile,Email
S000476,C04322,2025-03-07 05:14:53,18.55,8,Desktop,Organic
S000477,C07532,2025-06-13 20:16:17,14.61,5,Mobile,Social Media
S000478,C07841,2025-04-05 11:21:50,2.86,7,Mobile,Organic
S000479,C06446,2025-08-06 14:52:54,13.28,6,Mobile,Paid Ads
S000480,C01358,2025-01-08 15:38:16,8.25,4,Mobile,Referral
S000481,C03913,2025-03-22 18:59:26,16.86,4,Mobile,Referral
S000482,C04446,2025-05-07 00:39:01,11.3,2,Mobile,Paid Ads
S000483,C09225,2025-10-29 21:26:39,3.77,4,Tablet,Organic
S000484,C08845,2025-12-29 04:50:18,6.22,3,Mobile,Paid Ads
S000485,C03335,2025-03-25 04:37:40,8.49,9,Mobile,Email
S000486,C06508,2025-01-01 15:45:52,2.64,5,Mobile,Organic
S000487,C03890,2025-04-17 21:38:14,10.56,5,Mobile,Paid Ads
S000488,C06687,2025-06-28 01:19:21,7.16,4,Desktop,Paid Ads
S000489,C05611,2025-10-07 17:31:00,0.98,5,Mobile,Paid Ads
S000490,C08194,2025-10-24 06:51:34,13.2,5,Mobile,Organic
S000491,C08774,2025-11-25 03:46:53,5.34,6,Desktop,Paid Ads
S000492,C08557,2025-03-06 06:56:18,7.93,4,Desktop,Organic
S000493,C06393,2025-06-22 06:20:58,0.3,6,Tablet,Referral
S000494,C01147,2025-03-05 16:12:00,10.69,6,Mobile,Paid Ads
S000495,C08899,2025-12-18 08:26:18,14.09,9,Mobile,Referral
S000496,C02757,2025-03-11 14:03:14,5.37,7,Desktop,Organic
S000497,C01459,2025-10-13 11:17:26,6.75,3,Desktop,Email
S000498,C07978,2025-06-06 07:34:39,10.5,9,Mobile,Email
S000499,C07081,2025-07-20 03:26:00,4.47,5,Mobile,Paid Ads
S000500,C04235,2025-10-14 01:52:24,7.96,5,Desktop,Organic
S000501,C06729,2025-04-02 19:57:34,5.15,6,Mobile,Organic
S000502,C08167,2025-06-22 10:18:56,9.41,2,Tablet,Referral
S000503,C03025,2025-06-21 06:14:55,3.72,4,Desktop,Organic
S000504,C01861,2025-07-09 08:23:56,1.76,8,Mobile,Organic
S000505,C00671,2025-08-18 04:17:48,27.72,6,Mobile,Organic
S000506,C06252,2025-10-16 23:17:49,1.29,10,Mobile,Email
S000507,C04369,2025-02-23 08:15:50,3.57,7,Desktop,Organic
S000508,C04877,2025-09-01 12:14:04,8.46,11,Mobile,Referral
S000509,C04591,2025-04-15 10:30:11,7.02,8,Mobile,Social Media
S000510,C04072,2025-05-28 02:57:59,8.55,6,Mobile,Referral
S000511,C08786,2025-05-21 17:32:12,9.72,5,Tablet,Referral
S000512,C08730,2025-02-28 15:45:35,29.44,4,Mobile,Organic
S000513,C07949,2025-07-13 06:42:11,7.53,8,Mobile,Social Media
S000514,C00210,2025-09-09 18:23:05,6.32,9,Mobile,Referral
S000515,C08881,2025-01-02 12:34:24,12.91,4,Mobile,Referral
S000516,C02873,2025-12-13 03:18:57,4.8,6,Mobile,Social Media
S000517,C08239,2025-06-03 08:01:19,4.18,4,Mobile,Social Media
S000518,C05221,2025-02-27 06:51:51,16.89,8,Mobile,Organic
S000519,C07621,2025-06-24 03:20:54,4.22,5,Mobile,Social Media
S000520,C05245,2025-05-03 20:26:34,5.16,6,Tablet,Paid Ads
S000521,C04718,2025-11-25 07:52:39,26.0,3,Desktop,Paid Ads
S000522,C05906,2025-05-19 07:14:11,7.76,4,Desktop,Referral
S000523,C08000,2025-08-24 11:08:09,3.8,9,Desktop,Social Media
S000524,C00356,2025-03-20 18:46:51,13.96,7,Desktop,Email
S000525,C09290,2025-12-19 08:52:10,5.44,11,Desktop,Organic
S000526,C05016,2025-11-27 03:38:02,8.92,10,Mobile,Paid Ads
S000527,C07446,2025-11-08 12:14:53,17.13,3,Desktop,Organic
S000528,C09377,2025-05-13 07:28:58,8.03,5,Mobile,Paid Ads
S000529,C06237,2025-03-14 09:06:49,4.36,6,Mobile,Referral
S000530,C06093,2025-12-06 02:10:54,9.38,8,Mobile,Organic
S000531,C08210,2025-01-25 08:31:21,1.09,5,Desktop,Email
S000532,C00523,2025-12-13 19:47:43,5.71,8,Mobile,Social Media
S000533,C02796,2025-11-03 11:17:11,2.94,4,Mobile,Organic
S000534,C04959,2025-05-16 06:55:25,5.43,8,Mobile,Social Media
S000535,C03429,2025-12-16 10:56:09,15.49,3,Desktop,Referral
S000536,C02523,2025-11-01 06:00:34,7.25,8,Mobile,Email
S000537,C09995,2025-06-22 17:59:19,2.56,5,Desktop,Paid Ads
S000538,C09956,2025-11-22 17:43:53,3.82,6,Mobile,Organic
S000539,C07081,2025-05-10 10:34:59,5.46,6,Desktop,Paid Ads
S000540,C02986,2025-05-19 14:41:34,3.48,6,Mobile,Organic
S000541,C00717,2025-06-23 21:37:06,8.24,5,Desktop,Social Media
S000542,C00582,2025-11-06 21:08:28,6.29,3,Desktop,Organic
S000543,C03711,2025-11-05 09:07:26,3.09,7,Desktop,Referral
S000544,C01741,2025-06-18 17:42:37,7.76,5,Mobile,Paid Ads
S000545,C09079,2025-05-02 17:49:41,13.08,5,Mobile,Organic
S000546,C07166,2025-07-20 14:00:31,4.59,7,Desktop,Social Media
S000547,C09421,2025-05-16 05:44:01,3.24,9,Mobile,Paid Ads
S000548,C09957,2025-11-23 10:08:16,14.64,8,Desktop,Organic
S000549,C02713,2025-01-27 20:31:32,7.55,2,Tablet,Organic
S000550,C03382,2025-04-01 16:20:43,10.17,3,Mobile,Referral
S000551,C02799,2025-09-20 12:40:03,3.11,8,Mobile,Organic
S000552,C01385,2025-09-27 06:05:04,8.96,5,Mobile,Social Media
S000553,C05621,2025-02-18 21:43:11,9.07,9,Mobile,Paid Ads
S000554,C02228,2025-10-20 15:12:52,12.12,5,Mobile,Organic
S000555,C02851,2025-07-29 16:03:23,10.76,3,Mobile,Organic
S000556,C08303,2025-05-13 11:25:55,19.25,5,Desktop,Paid Ads
S000557,C01418,2025-03-24 19:07:47,14.73,3,Mobile,Organic
S000558,C08830,2025-11-20 08:35:52,0.78,2,Desktop,Paid Ads
S000559,C08011,2025-07-09 20:45:40,7.77,7,Mobile,Referral
S000560,C01147,2025-11-28 16:17:34,2.0,8,Mobile,Paid Ads
S000561,C01332,2025-02-22 13:35:21,9.99,7,Mobile,Organic
S000562,C01351,2025-07-13 21:59:53,1.3,3,Mobile,Referral
S000563,C04903,2025-05-19 21:55:01,5.03,5,Mobile,Referral
S000564,C00862,2025-07-11 18:43:00,20.79,11,Tablet,Organic
S000565,C04761,2025-02-04 03:05:21,9.9,6,Mobile,Referral
S000566,C05051,2025-11-08 01:38:21,4.28,7,Desktop,Paid Ads
S000567,C04127,2025-07-21 07:09:26,16.04,2,Desktop,Social Media
S000568,C05696,2025-07-09 06:45:37,8.3,4,Mobile,Organic
S000569,C04658,2025-04-28 03:34:55,4.87,7,Desktop,Paid Ads
S000570,C04132,2025-02-03 01:38:19,5.56,7,Mobile,Social Media
S000571,C00163,2025-10-19 00:07:13,11.14,4,Desktop,Referral
S000572,C09446,2025-08-11 22:52:06,7.89,8,Tablet,Paid Ads
S000573,C05151,2025-02-21 08:58:52,14.15,5,Desktop,Paid Ads
S000574,C08542,2025-04-09 05:11:48,6.14,7,Desktop,Organic
S000575,C09759,2025-09-17 23:35:21,9.76,3,Tablet,Email
S000576,C09015,2025-03-15 01:24:34,12.58,3,Mobile,Paid Ads
S000577,C08759,2025-11-19 08:15:36,8.08,7,Mobile,Email
S000578,C02077,2025-03-08 01:45:45,6.54,6,Mobile,Social Media
S000579,C03490,2025-04-23 08:45:42,7.66,5,Mobile,Social Media
S000580,C04894,2025-11-16 19:39:31,2.33,4,Mobile,Referral
S000581,C05946,2025-02-13 10:49:56,21.02,6,Mobile,Social Media
S000582,C04443,2025-04-20 18:23:02,7.05,6,Mobile,Paid Ads
S000583,C04284,2025-09-08 14:37:33,5.18,6,Mobile,Social Media
S000584,C01883,2025-10-12 18:16:24,1.76,7,Tablet,Referral
S000585,C04503,2025-09-16 12:43:32,4.77,5,Desktop,Paid Ads
S000586,C08316,2025-05-17 19:21:30,6.49,6,Mobile,Organic
S000587,C06957,2025-12-07 04:45:46,8.72,7,Mobile,Organic
S000588,C02590,2025-01-14 23:25:47,10.78,10,Mobile,Referral
S000589,C08620,2025-01-19 07:32:11,13.36,9,Mobile,Organic
S000590,C02051,2025-11-21 01:42:41,11.94,9,Mobile,Referral
S000591,C04971,2025-12-10 04:10:43,2.89,4,Mobile,Organic
S000592,C02770,2025-01-29 05:58:42,14.46,7,Desktop,Organic
S000593,C07757,2025-07-05 15:42:16,6.98,7,Mobile,Paid Ads
S000594,C07378,2025-09-25 06:26:59,10.69,7,Mobile,Paid Ads
S000595,C06570,2025-11-11 14:07:42,2.74,6,Mobile,Paid Ads
S000596,C04031,2025-07-07 17:09:36,18.51,8,Tablet,Organic
S000597,C04675,2025-02-13 18:55:20,9.79,6,Tablet,Organic
S000598,C03739,2025-03-21 21:43:07,10.47,5,Mobile,Social Media
S000599,C02465,2025-09-04 03:14:23,17.23,6,Mobile,Paid Ads
S000600,C00763,2025-07-01 07:44:42,13.2,7,Mobile,Email
S000601,C00699,2025-07-21 23:33:21,6.52,9,Mobile,Organic
S000602,C06149,2025-07-16 03:49:01,5.89,8,Desktop,Referral
S000603,C06220,2025-06-01 18:08:39,9.16,7,Mobile,Paid Ads
S000604,C06372,2025-09-30 19:20:11,7.16,8,Desktop,Organic
S000605,C05084,2025-07-04 20:14:19,9.85,5,Desktop,Paid Ads
S000606,C02819,2025-10-02 13:40:42,6.35,3,Desktop,Paid Ads
S000607,C05636,2025-04-26 00:13:06,19.75,4,Mobile,Referral
S000608,C03975,2025-11-02 19:14:45,7.9,7,Tablet,Organic
S000609,C00820,2025-08-24 23:51:21,5.32,6,Mobile,Social Media
S000610,C02291,2025-12-23 20:32:35,1.72,6,Mobile,Organic
S000611,C09157,2025-02-11 17:11:41,3.85,7,Desktop,Email
S000612,C05315,2025-05-01 03:50:26,3.6,6,Mobile,Referral
S000613,C00410,2025-12-30 11:38:27,8.51,8,Mobile,Social Media
S000614,C04658,2025-06-20 04:00:50,3.76,7,Desktop,Organic
S000615,C06452,2025-01-04 06:04:45,3.5,6,Desktop,Paid Ads
S000616,C03074,2025-11-23 23:17:58,5.34,3,Mobile,Organic
S000617,C07106,2025-04-11 07:59:03,4.34,4,Tablet,Referral
S000618,C07655,2025-12-27 03:58:09,1.44,5,Desktop,Email
S000619,C05949,2025-06-03 20:03:24,4.48,5,Desktop,Referral
S000620,C01350,2025-02-07 19:24:08,12.71,7,Desktop,Organic
S000621,C02802,2025-11-07 05:57:37,4.86,3,Mobile,Referral
S000622,C09969,2025-07-14 21:14:35,1.67,4,Mobile,Paid Ads
S000623,C02754,2025-04-27 07:25:42,3.41,11,Mobile,Organic
S000624,C05292,2025-03-06 19:20:46,4.06,6,Desktop,Paid Ads
S000625,C02036,2025-11-11 13:27:05,29.67,5,Desktop,Email
S000626,C09947,2025-06-23 03:42:49,8.44,10,Mobile,Referral
S000627,C01269,2025-10-29 03:35:56,3.25,4,Desktop,Social Media
S000628,C05331,2025-04-06 12:01:34,15.83,5,Mobile,Email
S000629,C02291,2025-10-05 03:25:38,3.89,4,Tablet,Paid Ads
S000630,C05106,2025-06-25 03:52:56,4.12,6,Mobile,Paid Ads
S000631,C09580,2025-12-07 02:20:36,10.27,3,Desktop,Email
S000632,C05295,2025-02-06 15:56:48,6.63,9,Mobile,Organic
S000633,C08492,2025-09-02 06:48:35,3.74,8,Mobile,Organic
S000634,C07252,2025-09-19 07:22:35,6.32,8,Mobile,Referral
S000635,C00109,2025-05-19 01:08:58,17.26,4,Desktop,Referral
S000636,C07655,2025-04-15 16:27:47,4.93,7,Mobile,Organic
S000637,C06989,2025-10-13 06:21:55,16.76,7,Mobile,Organic
S000638,C04984,2025-11-11 11:50:45,6.9,6,Mobile,Referral
S000639,C02928,2025-04-27 22:22:08,4.27,6,Mobile,Paid Ads
S000640,C08221,2025-09-07 12:32:41,12.99,3,Mobile,Social Media
S000641,C09175,2025-10-31 11:49:58,3.07,7,Mobile,Paid Ads
S000642,C05429,2025-07-12 16:37:50,8.69,2,Mobile,Social Media
S000643,C00171,2025-01-21 23:47:47,7.84,5,Desktop,Paid Ads
S000644,C06017,2025-03-24 01:24:05,13.7,5,Mobile,Organic
S000645,C01915,2025-05-15 01:47:17,4.78,2,Desktop,Social Media
S000646,C06215,2025-03-02 18:34:56,7.31,6,Tablet,Organic
S000647,C09580,2025-09-17 05:35:50,14.43,6,Mobile,Referral
S000648,C05851,2025-05-12 20:18:29,13.87,5,Mobile,Referral
S000649,C00498,2025-10-18 14:23:33,5.93,10,Desktop,Social Media
S000650,C07355,2025-02-22 17:30:47,4.33,5,Desktop,Referral
S000651,C03388,2025-02-18 02:15:16,0.59,7,Mobile,Organic
S000652,C04685,2025-01-10 20:43:01,2.71,7,Desktop,Email
S000653,C08084,2025-03-05 23:07:35,4.53,9,Desktop,Referral
S000654,C03987,2025-01-15 12:56:11,12.03,3,Mobile,Social Media
S000655,C00898,2025-07-12 17:27:12,9.91,8,Mobile,Paid Ads
S000656,C04561,2025-11-06 14:47:39,11.27,3,Mobile,Paid Ads
S000657,C03496,2025-04-05 04:47:14,6.16,5,Desktop,Referral
S000658,C03266,2025-10-30 10:55:06,10.02,4,Mobile,Paid Ads
S000659,C00872,2025-12-07 14:46:26,2.02,5,Tablet,Organic
S000660,C06929,2025-07-30 03:39:31,1.28,6,Tablet,Organic
S000661,C06582,2025-09-23 18:26:07,6.83,7,Mobile,Organic
S000662,C02656,2025-05-03 12:34:02,7.89,7,Mobile,Referral
S000663,C04223,2025-09-18 07:33:47,11.08,2,Mobile,Paid Ads
S000664,C06154,2025-05-24 22:49:50,7.81,4,Desktop,Social Media
S000665,C04242,2025-08-29 21:10:57,5.17,9,Mobile,Referral
S000666,C03305,2025-05-28 04:30:16,5.16,6,Mobile,Organic
S000667,C08682,2025-10-22 19:17:53,13.28,7,Mobile,Social Media
S000668,C05662,2025-12-04 16:46:35,6.62,3,Tablet,Social Media
S000669,C06792,2025-03-26 22:34:47,5.03,7,Desktop,Referral
S000670,C03860,2025-12-09 02:55:51,13.0,7,Desktop,Organic
S000671,C06256,2025-10-12 10:37:56,4.6,8,Desktop,Referral
S000672,C06387,2025-07-10 03:39:24,10.29,4,Desktop,Paid Ads
S000673,C06381,2025-01-04 22:18:12,4.22,1,Desktop,Referral
S000674,C07706,2025-12-07 12:18:48,14.6,9,Mobile,Social Media
S000675,C07834,2025-05-11 10:51:17,5.27,5,Mobile,Referral
S000676,C07574,2025-08-19 19:01:11,5.93,10,Mobile,Paid Ads
S000677,C03620,2025-08-02 15:17:00,6.53,12,Mobile,Paid Ads
S000678,C04605,2025-11-12 19:34:20,7.46,8,Desktop,Email
S000679,C07667,2025-11-11 16:51:44,12.02,2,Mobile,Organic
S000680,C09047,2025-03-17 13:44:48,5.7,4,Mobile,Email
S000681,C01904,2025-11-30 09:14:29,3.06,7,Mobile,Organic
S000682,C09963,2025-08-04 06:47:58,3.7,9,Mobile,Organic
S000683,C01449,2025-04-14 22:38:26,1.93,3,Mobile,Referral
S000684,C07994,2025-08-04 13:50:28,16.11,8,Mobile,Referral
S000685,C02258,2025-05-10 08:11:23,12.09,8,Mobile,Organic
S000686,C07305,2025-12-16 08:45:19,2.51,8,Mobile,Organic
S000687,C08375,2025-07-21 00:13:52,10.29,4,Desktop,Paid Ads
S000688,C05636,2025-06-01 07:29:48,4.93,5,Mobile,Paid Ads
S000689,C01829,2025-12-18 19:08:15,8.95,8,Mobile,Paid Ads
S000690,C01439,2025-05-18 11:56:30,8.3,5,Mobile,Organic
S000691,C01555,2025-03-15 13:01:38,8.44,8,Desktop,Social Media
S000692,C08316,2025-09-16 06:30:29,21.39,9,Desktop,Referral
S000693,C03090,2025-08-24 13:39:42,13.52,4,Mobile,Referral
S000694,C05373,2025-08-09 16:56:23,1.24,6,Desktop,Referral
S000695,C09516,2025-05-07 14:05:30,3.91,7,Mobile,Social Media
S000696,C05461,2025-10-20 07:19:51,2.9,9,Desktop,Email
S000697,C00123,2025-10-25 23:31:09,7.17,4,Mobile,Email
S000698,C05338,2025-06-09 11:08:33,10.07,6,Desktop,Paid Ads
S000699,C08227,2025-06-16 03:06:44,13.24,5,Mobile,Social Media
S000700,C03855,2025-03-07 11:15:52,1.91,10,Desktop,Organic
S000701,C02151,2025-01-01 10:49:13,2.13,3,Mobile,Organic
S000702,C04891,2025-01-14 03:25:58,3.33,8,Mobile,Paid Ads
S000703,C04620,2025-04-27 15:27:20,1.87,3,Mobile,Email
S000704,C01975,2025-08-21 10:06:52,4.51,4,Mobile,Paid Ads
S000705,C01943,2025-11-07 01:52:35,12.86,3,Mobile,Organic
S000706,C04547,2025-01-07 01:13:16,7.81,5,Desktop,Paid Ads
S000707,C02034,2025-12-13 19:57:58,2.52,7,Mobile,Social Media
S000708,C09421,2025-02-14 11:10:04,11.17,3,Desktop,Email
S000709,C04026,2025-04-25 00:32:41,3.85,9,Mobile,Organic
S000710,C06196,2025-01-21 06:39:03,4.29,8,Mobile,Social Media
S000711,C05949,2025-07-03 01:48:58,14.78,11,Desktop,Organic
S000712,C04086,2025-05-19 20:16:18,7.35,9,Mobile,Referral
S000713,C05621,2025-12-23 16:54:40,5.95,8,Desktop,Email
S000714,C03595,2025-09-09 03:53:43,11.98,5,Mobile,Social Media
S000715,C08663,2025-01-01 14:37:24,14.36,6,Tablet,Organic
S000716,C03811,2025-12-24 23:38:57,4.03,6,Desktop,Organic
S000717,C07016,2025-07-17 16:33:17,8.8,6,Tablet,Organic
S000718,C07987,2025-02-23 08:57:16,7.03,4,Mobile,Paid Ads
S000719,C09339,2025-07-01 20:24:31,2.65,7,Mobile,Referral
S000720,C08276,2025-02-01 03:04:46,4.88,4,Mobile,Paid Ads
S000721,C01006,2025-12-21 22:03:31,1.37,5,Mobile,Paid Ads
S000722,C08362,2025-07-19 03:05:26,2.52,12,Desktop,Organic
S000723,C09756,2025-04-29 10:18:30,6.59,5,Tablet,Paid Ads
S000724,C05678,2025-09-20 16:06:48,4.37,3,Desktop,Organic
S000725,C03648,2025-07-11 22:46:31,11.22,6,Mobile,Referral
S000726,C06784,2025-12-11 09:16:22,10.51,5,Mobile,Organic
S000727,C09540,2025-04-25 18:08:31,7.37,9,Mobile,Organic
S000728,C09091,2025-01-31 12:53:15,3.41,9,Mobile,Email
S000729,C09097,2025-11-25 19:15:09,3.38,4,Mobile,Organic
S000730,C02758,2025-03-24 17:53:19,9.65,6,Tablet,Email
S000731,C05211,2025-03-18 13:36:49,6.65,6,Tablet,Social Media
S000732,C02743,2025-03-06 09:16:20,11.99,6,Tablet,Organic
S000733,C05706,2025-11-12 18:21:51,1.39,4,Mobile,Organic
S000734,C05308,2025-03-29 01:17:23,9.48,7,Tablet,Organic
S000735,C03943,2025-06-30 20:23:00,21.32,5,Mobile,Paid Ads
S000736,C05402,2025-12-24 04:23:40,11.44,8,Mobile,Social Media
S000737,C06478,2025-01-11 20:09:40,6.93,4,Mobile,Paid Ads
S000738,C00956,2025-04-10 05:59:53,10.64,6,Mobile,Paid Ads
S000739,C03866,2025-02-03 00:49:18,12.65,9,Mobile,Organic
S000740,C02335,2025-09-28 18:32:13,3.3,9,Desktop,Email
S000741,C00627,2025-03-17 21:50:17,9.02,4,Tablet,Organic
S000742,C05371,2025-05-20 13:29:46,9.05,4,Desktop,Referral
S000743,C06371,2025-07-14 08:59:52,2.3,4,Desktop,Social Media
S000744,C09017,2025-07-09 08:59:12,5.08,7,Mobile,Email
S000745,C01021,2025-07-04 13:15:18,4.23,6,Mobile,Paid Ads
S000746,C02958,2025-09-23 04:23:41,1.37,9,Mobile,Email
S000747,C07538,2025-04-18 11:05:37,3.19,7,Mobile,Paid Ads
S000748,C03744,2025-07-07 01:43:19,15.9,6,Tablet,Email
S000749,C08552,2025-12-20 01:18:30,0.53,9,Desktop,Organic
S000750,C09567,2025-02-24 12:05:59,7.4,5,Desktop,Social Media
S000751,C00811,2025-01-09 23:42:49,4.42,3,Desktop,Social Media
S000752,C04736,2025-11-27 01:29:51,5.03,5,Mobile,Referral
S000753,C02933,2025-11-24 10:37:31,9.43,7,Mobile,Social Media
S000754,C07110,2025-03-08 07:32:09,9.51,6,Mobile,Referral
S000755,C02371,2025-08-23 21:12:55,8.87,4,Desktop,Organic
S000756,C06579,2025-08-01 00:45:37,6.69,5,Mobile,Email
S000757,C03237,2025-01-27 09:03:27,6.36,9,Mobile,Organic
S000758,C00398,2025-07-28 00:59:30,12.69,12,Mobile,Organic
